words	labels	sentence_id
globose	O	930
habit	O	930
Hudsonia	O	931
Group	O	931
crocus	O	932
‘Blue	B	932
Bird’,	I	932
illus	O	932
Requires	O	933
plenty	O	933
of	O	933
sun	O	933
and	O	933
fertile,	O	933
well-drained	O	933
soil	O	933
‘Argentea	B	934
Marginata’	I	934
(illus	O	934
primula	O	935
‘Dawn	B	935
Ansell’,	I	935
illus	O	935
japonica	O	936
‘Bressingham	B	936
Glow’	I	936
stellata	O	937
‘Ruby	B	937
Port’	I	937
(illus	O	937
See	O	938
phygelius	O	938
paniculata	O	938
‘Mount	B	938
Fuji’	I	938
Red	B	939
spider	I	939
mite	O	939
may	O	939
be	O	939
a	O	939
problem	O	939
reevesiana	O	940
‘Robert	B	940
Fortune’	I	940
argyranthemum	O	941
‘Jamaica	B	941
Primrose’,	I	941
syn	O	941
GOLDEN	B	942
SPIRIT	I	942
(‘Ancot’)	O	942
illus	O	942
Whitefly	O	943
and	O	943
red	B	943
spider	I	943
mite	O	943
may	O	943
cause	O	943
problems	O	943
See	O	944
tradescantia	O	944
‘Purple	B	944
Dome’	I	944
Andersoniana	O	944
Group	O	944
Single	O	945
dahlia	B	945
anemone	O	946
x	O	946
hybrida	O	946
‘Bressingham	B	946
Glow’,	I	946
illus	O	946
Red	B	947
spider	I	947
mite	O	947
may	O	947
be	O	947
a	O	947
nuisance	O	947
‘Dovastonii	B	948
Aurea’	I	948
(illus	O	948
hosta	O	949
‘Fragrant	B	949
Bouquet’,	I	949
illus	O	949
In	O	950
early	O	950
and	O	950
mid-summer	O	950
produces	O	950
spikes	O	950
of	O	950
up	O	950
to	O	950
27	O	950
strongly	O	950
ruffled,	O	950
almost	O	950
translucent,	O	950
light	B	950
pink	I	950
flowers	O	950
ceanothus	O	951
‘Italian	B	951
Skies’	I	951
heptalobum	O	952
‘Lutescens’	O	952
has	O	952
large	O	952
leaves	O	952
that	O	952
become	O	952
clear	O	952
yellow	O	952
in	O	952
fall	O	952
‘Red	B	953
Heart’,	I	953
illus	O	953
‘Black	B	954
Adder’	I	954
has	O	954
burgundy-black	O	954
leaves	O	954
clematis	O	955
‘Guernsey	B	955
Cream’,	I	955
illus	O	955
‘Grand	B	956
Marnier’,	I	956
syn	O	956
acantholimon	O	957
cissifolium	O	957
subsp	O	957
See	O	958
aglaonema	O	958
commutatum	O	958
‘Malay	B	958
Beauty’	I	958
Whitefly	O	959
and	O	959
red	B	959
spider	I	959
mite	O	959
may	O	959
be	O	959
a	O	959
problem	O	959
Tolerates	O	960
urban	O	960
conditions	O	960
Z6–8	O	961
H8–6	O	961
See	O	962
Drimys	B	962
winteri	I	962
fuchsia	O	963
‘Burning	B	963
Bush’	I	963
allium	B	964
giganteum,	I	964
illus	O	964
The	O	965
following	O	965
are	O	965
among	O	965
those	O	965
available:	O	965
Angel	O	965
Series	O	965
‘Tiger	B	965
Eye’	I	965
(spring-flowering),	O	965
illus	O	965
Z4–6	O	966
H6–4	O	966
Dense,	O	967
notched,	O	967
square-tipped,	O	967
glossy,	O	967
dark	O	967
green	O	967
leaves,	O	967
banded	O	967
with	O	967
white	O	967
beneath,	O	967
are	O	967
borne	O	967
on	O	967
hairy,	O	967
gray	O	967
shoots	O	967
‘Indian	B	968
Summer’	I	968
illus	O	968
Z11–15	O	969
H12–10	O	969
‘Ferox	B	970
Argentea’	I	970
(illus	O	970
acantholimon	O	971
monspessulanum	O	971
(Montpelier	O	971
maple)	O	971
Red	B	972
spider	I	972
mite	O	972
may	O	972
cause	O	972
problems	O	972
H	O	973
and	O	973
S	O	973
20ft	O	973
(6m)	O	973
diascia	O	974
rigescens,	O	974
illus	B	974
‘Madeline	O	975
Spitta’,	O	975
illus	O	975
daphne	O	976
‘Ryecroft	B	976
Gem’	I	976
(illus	O	976
hypericum	B	977
olympicum	I	977
See	O	978
spiraea	O	978
‘Snow	B	978
White’	I	978
mandevilla	O	979
x	O	979
amoena	O	979
‘Alice	B	979
du	I	979
Pont’,	I	979
syn	O	979
heuchera	O	980
‘Amber	B	980
Waves’,	I	980
illus	O	980
Rhizomatous,	O	981
beardless	O	981
Siberian	B	981
iris	I	981
See	O	982
actinidia	B	982
deliciosa	I	982
Red	B	983
spider	I	983
mite	O	983
may	O	983
be	O	983
a	O	983
nuisance	O	983
calibrachoa	O	984
Million	O	984
Bells	B	984
Series	I	984
MILLION	I	984
BELLS	I	984
CHERRY	B	984
PINK	I	984
(‘Sunbelrichipi’),	I	984
illus	I	984
daphne	O	985
‘So	B	985
Dainty’	I	985
(illus	O	985
Red	B	986
spider	I	986
mite	O	986
may	O	986
be	O	986
a	O	986
problem	O	986
when	O	986
plants	O	986
are	O	986
grown	O	986
against	O	986
a	O	986
south-facing	O	986
wall	O	986
or	O	986
in	O	986
dry	O	986
conditions	O	986
‘Ivory	B	987
Bells’	I	987
illus	O	987
Has	O	988
widely	O	988
spreading,	O	988
blue-green	O	988
or	O	988
gray	O	988
leaves	O	988
and	O	988
cylindrical,	O	988
green	O	988
or	O	988
pale	O	988
blue	O	988
cones,	O	988
3–5in	O	988
(8–12cm)	O	988
long	O	988
See	O	989
Tradescantia	B	989
zebrina	I	989
‘Little	B	990
Princess’,	I	990
illus	O	990
babiana	B	991
rubrocyanea	I	991
(Winecups),	O	991
illus	O	991
linaria	O	992
‘Sterling	B	992
Star’,	I	992
illus	O	992
rosa	O	993
‘Spring	B	993
Morning’	I	993
lathraea	B	994
clandestina	I	994
(Toothwort),	O	994
illus	O	994
achillea	O	995
clavennae,	O	995
syn	O	995
Bears	O	996
flat	O	996
heads	O	996
of	O	996
pale	O	996
yellow	O	996
flowers,	O	996
maturing	O	996
to	O	996
creamy-white,	O	996
in	O	996
summer	O	996
Fruits	O	997
of	O	997
‘Cherry	B	997
Ripe’	I	997
(female)	O	997
are	O	997
large	O	997
and	O	997
bright	O	997
cherry-red	O	997
lobelii,	O	998
syn	O	998
onoclea	B	999
sensibilis,	I	999
illus	O	999
‘Lanei	B	1000
Aurea’,	I	1000
illus	O	1000
‘Gold	B	1001
Plate’,	I	1001
illus	O	1001
‘Berenice	O	1002
Boddy’	O	1002
is	O	1002
a	O	1002
vigorous	O	1002
shrub	O	1002
that	O	1002
bears	O	1002
semidouble,	O	1002
light	B	1002
pink	I	1002
flowers	O	1002
amid	O	1002
lanceshaped,	O	1002
dark	O	1002
green	O	1002
leaves	O	1002
dendromecon	B	1003
rigida,	I	1003
illus	O	1003
veronica	B	1004
prostrata	I	1004
‘Kapitan’	O	1004
illus	O	1004
‘Pink	B	1005
Cloud’	I	1005
has	O	1005
large,	O	1005
dark	O	1005
green	O	1005
leaves	O	1005
with	O	1005
mottled	O	1005
pink	O	1005
centers,	O	1005
and	O	1005
pink	O	1005
to	O	1005
white	O	1005
areas	O	1005
along	O	1005
the	O	1005
veins	O	1005
‘Blue	B	1006
Mink’	I	1006
(tall),	O	1006
illus	O	1006
Variable,	O	1007
spreading,	O	1007
sometimes	O	1007
invasive	O	1007
perennial	O	1007
Whitefly	O	1008
and	O	1008
red	B	1008
spider	I	1008
mite	O	1008
may	O	1008
be	O	1008
troublesome	O	1008
metrosideros	O	1009
robusta	O	1009
(New	O	1009
Zealand	O	1009
Christmas	B	1009
tree,	I	1009
Northern	O	1009
rata)	O	1009
albuca	B	1010
humilis,	I	1010
illus	O	1010
‘Old	B	1011
Gold’	I	1011
(illus	O	1011
acacia	O	1012
ulicifolia,	O	1012
syn	O	1012
247),	O	1013
H	O	1013
24in	O	1013
(60cm),	O	1013
bears	O	1013
rich	O	1013
rose-red	O	1013
flowers	O	1013
tecoma	O	1014
‘Naughty	B	1014
Marietta’,	I	1014
illus	O	1014
Bears	O	1015
flat	O	1015
heads	O	1015
of	O	1015
pinkish-orange	O	1015
flowers,	O	1015
maturing	O	1015
to	O	1015
pinkish-cream,	O	1015
in	O	1015
summer	O	1015
ctenanthe	O	1016
‘Snow	B	1016
Bunting’,	I	1016
illus	O	1016
saponaria	O	1017
officinalis	O	1017
‘Rubra	B	1017
Plena’	I	1017
dahlia	O	1018
‘HS	B	1018
Romeo’	I	1018
Derby	O	1019
Series	O	1019
are	O	1019
erect,	O	1019
bushy	O	1019
perennials,	O	1019
grown	B	1019
as	I	1019
annuals	I	1019
brugmansia	O	1020
‘Grand	B	1020
Marnier’	I	1020
See	O	1021
delphinium	B	1021
grandiflorum	I	1021
cornus	B	1022
sanguinea	I	1022
(Bloodtwig	O	1022
dogwood),	O	1022
illus	O	1022
Clusters	O	1023
of	O	1023
small,	O	1023
reddish-purple	O	1023
flowers	O	1023
are	O	1023
borne	O	1023
in	O	1023
mid-spring	O	1023
‘Flore	B	1024
Pleno’,	I	1024
syn	O	1024
See	O	1025
juniperus	O	1025
chinensis	O	1025
‘Plumosa	B	1025
Aurea’	I	1025
alissar	O	1026
princess	O	1026
of	O	1026
phonecia	O	1026
‘Buff	B	1026
Beauty’,	I	1026
illus	O	1026
abutilon	O	1027
‘Golden	B	1027
Fleece’	I	1027
melica	B	1028
altissima	I	1028
(Siberian	O	1028
melick)	O	1028
See	O	1029
Eleutherococcus,	O	1029
except	O	1029
for	O	1029
acaena	O	1029
ricinifolius,	O	1029
for	O	1029
which	O	1029
see	O	1029
Kalopanax	O	1029
septemlobus	O	1029
In	O	1030
summer,	O	1030
redspined,	O	1030
brownish	O	1030
burs	O	1030
develop	O	1030
from	O	1030
spherical	O	1030
heads	O	1030
of	O	1030
greenish-brown	O	1030
flowers	O	1030
scaevola	O	1031
aemula	O	1031
‘Little	B	1031
Wonder’	I	1031
See	O	1032
potentilla	B	1032
fruticosa	I	1032
‘Manchu’	O	1032
zantedeschia	O	1033
‘Black	B	1033
Magic’	I	1033
H	O	1034
3ft	O	1034
(1m),	O	1034
S	O	1034
2ft	O	1034
(60cm)	O	1034
‘Queen	B	1035
Fabiola’	I	1035
‘Nana’	O	1036
is	O	1036
another	O	1036
dwarf	O	1036
form	O	1036
that	O	1036
makes	O	1036
a	O	1036
dense,	O	1036
globose	O	1036
mound	O	1036
with	O	1036
leaves	O	1036
that	O	1036
are	O	1036
spirally	O	1036
arranged	O	1036
solanum	B	1037
crispum	I	1037
‘Glasnevin’,	O	1037
illus	O	1037
Deciduous,	O	1038
bushy-headed	O	1038
shrub	O	1038
or	O	1038
tree	O	1038
clematis	O	1039
‘Black	B	1039
Prince’,	I	1039
illus	O	1039
eryngium	B	1040
pandanifolium	I	1040
erodium	O	1041
x	O	1041
variabile	O	1041
‘Flore	B	1041
Pleno’	I	1041
Variable,	O	1041
cushion-forming	O	1041
or	O	1041
spreading	O	1041
perennial	O	1041
lilium	O	1042
‘Black	B	1042
Pearl’	I	1042
‘Alba	B	1043
Plena’	I	1043
(illus	O	1043
drimys	B	1044
winteri,	I	1044
syn	O	1044
chimonobambusa	B	1045
timidissinoda,	I	1045
illus	O	1045
Clusters	O	1046
of	O	1046
delicately	O	1046
fragrant,	O	1046
cupped,	O	1046
semidouble,	O	1046
light	B	1046
pink	I	1046
flowers,	O	1046
11/2in	O	1046
(4cm)	O	1046
across,	O	1046
are	O	1046
borne	O	1046
in	O	1046
summer	O	1046
Produces	O	1047
single,	O	1047
light	B	1047
pink	I	1047
flowers	O	1047
well	O	1047
above	O	1047
foliage,	O	1047
in	O	1047
early	O	1047
spring	O	1047
rhododendron	O	1048
‘Pink	B	1048
Pearl’,	I	1048
illus	O	1048
H	I	1049
6in	O	1049
(15cm),	O	1049
S	O	1049
8in	O	1049
(20cm)	O	1049
coreopsis	O	1050
‘Limerock	B	1050
Ruby’,	I	1050
illus	O	1050
Container-grown	O	1051
plants	O	1051
may	O	1051
be	O	1051
attacked	O	1051
by	O	1051
red	B	1051
spider	I	1051
mite	O	1051
In	O	1052
late	O	1052
spring,	O	1052
tall,	O	1052
slender	O	1052
stems	O	1052
bear	O	1052
pendent,	O	1052
bell-shaped,	O	1052
shortspurred,	O	1052
soft	B	1052
blue	I	1052
flowers	O	1052
galega	O	1053
‘Her	B	1053
Majesty’	I	1053
deutzia	O	1054
scabra	O	1054
‘Flore	B	1054
Pleno’	I	1054
is	O	1054
a	O	1054
deciduous,	O	1054
upright	O	1054
shrub	O	1054
acis	O	1055
tataricum	O	1055
subsp	O	1055
See	O	1056
ipomoea	O	1056
tricolor	O	1056
‘Heavenly	B	1056
Blue’	I	1056
See	O	1057
ceanothus	O	1057
‘Puget	B	1057
Blue’	I	1057
See	O	1058
Heterocentron	B	1058
elegans	I	1058
garrya	B	1059
elliptica	I	1059
linaria	O	1060
‘Star	B	1060
Fighter’,	I	1060
illus	O	1060
Rhizomatous,	O	1061
beardless	O	1061
Siberian	B	1061
iris	I	1061
dahlia	O	1062
‘Hillcrest	B	1062
Royal’	I	1062
(illus	O	1062
In	O	1063
summer	O	1063
produces	O	1063
peony-shaped,	O	1063
light	B	1063
pink	I	1063
flowers,	O	1063
6–7in	O	1063
(15–18cm)	O	1063
across,	O	1063
slightly	O	1063
yellow	O	1063
in	O	1063
center,	O	1063
above	O	1063
rounded,	O	1063
deep	O	1063
green	O	1063
leaves	O	1063
In	O	1064
cold	O	1064
regions	O	1064
grow	O	1064
against	O	1064
a	O	1064
south-	O	1064
or	O	1064
westfacing	O	1064
wall	O	1064
H	O	1065
30ft	O	1065
(10m)	O	1065
or	O	1065
more,	O	1065
S	O	1065
25ft	O	1065
(8m)	O	1065
H	O	1066
and	O	1066
S	O	1066
12in	O	1066
(30cm)	B	1066
pereskia	O	1067
magnoliifolia	O	1067
(Baby	O	1067
rubber	B	1067
plant,	I	1067
Pepper	O	1067
face)	O	1067
H	O	1068
3/4in	O	1068
(2cm),	O	1068
S	O	1068
30in	O	1068
(75cm)	O	1068
or	O	1068
more	O	1068
iris	O	1069
‘Mountain	B	1069
Lake’,	I	1069
illus	O	1069
‘Shindeshojo’,	O	1070
illus	O	1070
‘Eden	B	1071
Valley’	I	1071
(illus	O	1071
Deeply	O	1072
lobed,	O	1072
mid-green	O	1072
leaves,	O	1072
with	O	1072
silver	O	1072
undersides,	O	1072
turn	O	1072
yellow	O	1072
in	O	1072
fall	O	1072
Rhizomatous,	O	1073
beardless	O	1073
Siberian	B	1073
iris	I	1073
prunus	B	1074
sargentii,	I	1074
illus	O	1074
acantholimon	O	1075
grandidentatum	O	1075
buddleja	B	1076
globosa,	I	1076
illus	O	1076
H	O	1077
50–80ft	O	1077
(15–25m),	O	1077
S	O	1077
15ft	O	1077
(5m)	O	1077
TICKLED	B	1078
PINK	I	1078
(‘Devon	O	1078
PP	O	1078
11’),	O	1078
illus	O	1078
isatis	O	1079
‘Wisley	B	1079
White’	I	1079
ACAENA	O	1080
acaena	O	1080
venustum	O	1080
angelica	B	1081
archangelica,	I	1081
illus	O	1081
Semievergreen,	O	1082
upright	O	1082
perennial	O	1082
lithodora	B	1083
diffusa,	I	1083
syn	O	1083
5–2m),	O	1084
is	O	1084
a	O	1084
slowgrowing,	O	1084
ovoid	O	1084
to	O	1084
conical	O	1084
tree	O	1084
with	O	1084
corky	O	1084
bark	O	1084
and	O	1084
blue	O	1084
foliage	O	1084
juniperus	O	1085
sabina	O	1085
‘Blue	B	1085
Danube’,	I	1085
H	O	1085
6ft	O	1085
(2m),	O	1085
S	O	1085
6–12ft	O	1085
(2–4m),	O	1085
is	O	1085
a	O	1085
spreading	O	1085
form	O	1085
with	O	1085
branch	O	1085
tips	O	1085
curved	O	1085
upward	O	1085
and	O	1085
gray-blue	O	1085
foliage	O	1085
Leaves	O	1086
are	O	1086
broad,	O	1086
5-lobed	O	1086
and	O	1086
dark	O	1086
green,	O	1086
turning	O	1086
yellow	O	1086
in	O	1086
fall	O	1086
hemerocallis	O	1087
‘Luxury	B	1087
Lace’,	I	1087
illus	O	1087
See	O	1088
acaena	O	1088
saccaticupula	O	1088
‘Blue	B	1088
Haze’	I	1088
Z6–8	O	1089
H8–2	O	1089
‘Columnare’,	O	1090
illus	O	1090
Has	O	1091
3-lobed,	O	1091
glossy,	O	1091
dark	O	1091
green	O	1091
leaves,	O	1091
usually	O	1091
providing	O	1091
long-lasting	O	1091
display	O	1091
of	O	1091
red,	O	1091
orange	O	1091
and	O	1091
purple	O	1091
in	O	1091
fall	O	1091
‘Green	B	1092
Pillar’	I	1092
illus	O	1092
saintpaulia	O	1093
‘Ice	B	1093
Maiden’,	I	1093
illus	O	1093
habenaria	B	1094
radiata,	I	1094
illus	O	1094
‘Edward	O	1095
Goucher’,	O	1095
illus	O	1095
May	O	1096
be	O	1096
grown	O	1096
as	O	1096
a	O	1096
short-lived	O	1096
cordon	O	1096
‘Blue	B	1097
Ball’,	I	1097
illus	O	1097
‘Atropurpureum’,	O	1098
illus	O	1098
H	I	1099
32in	O	1099
(80cm),	O	1099
S	O	1099
18in	O	1099
(45cm)	O	1099
H	O	1100
15ft	O	1100
(5m),	O	1100
S	O	1100
10ft	O	1100
(30m)	O	1100
Has	O	1100
oval,	O	1100
lobed,	O	1100
toothed,	O	1100
dark	O	1100
green	O	1100
leaves	O	1100
Single	O	1101
dahlia	B	1101
Has	O	1102
coppery-yellow	O	1102
young	O	1102
shoots	O	1102
and	O	1102
oval,	O	1102
yellowish-green	O	1102
leaves,	O	1102
darker	O	1102
in	O	1102
centers	O	1102
‘Green	B	1103
Spice’,	I	1103
illus	O	1103
prunus	O	1104
‘Pink	B	1104
Perfection’,	I	1104
illus	O	1104
cedrus	O	1105
‘Puget	B	1105
Blue’,	I	1105
syn	O	1105
H	O	1106
50ft	O	1106
(15m),	O	1106
S	O	1106
12–15ft	O	1106
(4–5m)	O	1106
narcissus	O	1107
‘Ice	B	1107
Follies’,	I	1107
Div	O	1107
Red	B	1108
spider	I	1108
mite	O	1108
may	O	1108
be	O	1108
a	O	1108
problem	O	1108
‘White	B	1109
Wings’,	I	1109
a	O	1109
sport	O	1109
of	O	1109
‘Mrs	O	1109
Rhizomatous,	O	1110
beardless	O	1110
Siberian	B	1110
iris	I	1110
Protect	O	1111
crowns	O	1111
in	O	1111
first	O	1111
winter	O	1111
after	O	1111
planting	O	1111
See	O	1112
Gaultheria	O	1112
‘Wisley	B	1112
Pearl’	I	1112
Evergreen,	O	1113
spreading	O	1113
tree	O	1113
cardiocrinum	B	1114
giganteum,	I	1114
illus	O	1114
‘Puget	B	1115
Blue’	I	1115
‘Blue	B	1116
Bird’	I	1116
See	O	1117
Cymbidium	B	1117
elegans	I	1117
leucadendron	B	1118
argenteum,	I	1118
illus	O	1118
nolana	B	1119
paradoxa,	I	1119
syn	O	1119
‘Zwanenberg	B	1120
Bronze’	I	1120
gladiolus	O	1121
‘Her	B	1121
Majesty’,	I	1121
illus	O	1121
See	O	1122
abies	O	1122
concolor	O	1122
‘Compacta’	O	1122
Semievergreen,	O	1123
upright	O	1123
perennial	O	1123
Flore	B	1124
Pleno	I	1124
Group,	O	1124
syn	O	1124
acantholimon	O	1125
pectinatum	O	1125
subsp	O	1125
Evergreen,	O	1126
spreading	O	1126
tree	O	1126
or	O	1126
bushy	O	1126
shrub	O	1126
gunnera	B	1127
manicata,	I	1127
illus	O	1127
globba	O	1128
‘White	B	1128
Prosperity’,	I	1128
illus	O	1128
Z3–9	O	1129
H9–1	O	1129
solenostemon	O	1130
‘Chocolate	B	1130
Mint’,	I	1130
illus	O	1130
Red	B	1131
spider	I	1131
mite	O	1131
and	O	1131
whitefly	O	1131
may	O	1131
be	O	1131
a	O	1131
nuisance	O	1131
helianthemum	O	1132
‘Ben	B	1132
Hope’	I	1132
H	O	1133
and	O	1133
S	O	1133
30ft	O	1133
(10m)	O	1133
narcissus	O	1134
‘Broadway	B	1134
Star’,	I	1134
Div	O	1134
Bears	O	1135
flat	O	1135
heads	O	1135
of	O	1135
pink	O	1135
flowers,	O	1135
maturing	O	1135
to	O	1135
near	O	1135
white,	O	1135
in	O	1135
summer	O	1135
narcissus	O	1136
‘Fragrant	B	1136
Breeze’,	I	1136
Div	O	1136
See	O	1137
acantholimon	O	1137
palmatum	O	1137
‘Dissectum	O	1137
Atropurpureum’	O	1137
achillea	O	1138
ptarmica	O	1138
‘The	B	1138
Pearl’,	I	1138
illus	O	1138
See	O	1139
potentilla	B	1139
fruticosa	I	1139
‘Elizabeth’	O	1139
grandidentatum	O	1140
(Sugar	O	1140
maple)	O	1140
is	O	1140
a	O	1140
deciduous,	O	1140
spreading	O	1140
tree	O	1140
See	O	1141
acacia	O	1141
ulicifolia	O	1141
‘White	B	1142
Gold’,	I	1142
syn	O	1142
Seed	O	1143
is	O	1143
rarely	O	1143
set	O	1143
in	O	1143
cultivation	O	1143
Scale	O	1144
insect	O	1144
or	O	1144
red	B	1144
spider	I	1144
mite	O	1144
may	O	1144
be	O	1144
troublesome	O	1144
lilium	O	1145
‘Black	B	1145
Beauty’	I	1145
hippeastrum	O	1146
‘Black	B	1146
Pearl’	I	1146
delphinium	B	1147
grandiflorum,	I	1147
syn	O	1147
Has	O	1148
feathery,	O	1148
silvery-green,	O	1148
basal	O	1148
leaves	O	1148
‘Pink	B	1149
Beauty’	I	1149
illus	O	1149
acis	O	1150
pseudoplatanus	O	1150
(Sycamore)	O	1150
See	O	1151
myosotis	B	1151
scorpioides	I	1151
‘Bressingham	B	1152
Glow’	I	1152
achillea	O	1153
‘Coronation	B	1153
Gold’	I	1153
Dislikes	O	1154
damp	O	1154
winters	O	1154
abies	O	1155
lasiocarpa	O	1155
(Subalpine	O	1155
fir)	O	1155
See	O	1156
potentilla	B	1156
fruticosa	I	1156
‘Royal	O	1156
Flush’	O	1156
lilium	O	1157
‘Connecticut	B	1157
King’,	I	1157
illus	O	1157
Rosetteforming	O	1158
perennial	B	1158
littonia	B	1159
modesta,	I	1159
illus	O	1159
See	O	1160
Pachycereus	B	1160
marginatus	I	1160
delphinium	O	1161
‘Cliveden	B	1161
Beauty’	I	1161
(illus	O	1161
‘Prince	B	1162
Charming’,	I	1162
illus	O	1162
‘Delft	O	1163
Blue’	O	1163
has	O	1163
violet-flushed,	O	1163
soft	B	1163
blue	I	1163
flowers	O	1163
H	I	1164
and	I	1164
S	I	1164
18in	O	1164
(45cm)	O	1164
See	O	1165
Justicia	B	1165
brandegeeana	I	1165
‘Malay	B	1166
Beauty’,	I	1166
syn	O	1166
agapetes	O	1167
‘Ludgvan	B	1167
Cross’	I	1167
begonia	O	1168
‘Tiger	B	1168
Paws’,	I	1168
illus	O	1168
Small,	O	1169
oval,	O	1169
mid-green	O	1169
leaves	O	1169
turn	O	1169
orange	O	1169
in	O	1169
fall	O	1169
fuchsia	O	1170
‘Golden	B	1170
Marinka’	I	1170
(illus	O	1170
campanula	B	1171
medium	I	1171
(Canterbury	O	1171
bell)	O	1171
ajuga	B	1172
pyramidalis	I	1172
(Pyramidal	O	1172
bugle)	O	1172
acaena	O	1173
‘Pewter’	O	1173
Slow-growing,	O	1174
deciduous,	O	1174
round-headed	O	1174
tree	O	1174
2m),	O	1175
S	O	1175
3ft	O	1175
(1m),	B	1175
has	I	1175
finger-like,	I	1175
deeply	O	1175
cut	O	1175
leaves;	O	1175
is	O	1175
not	O	1175
suitable	O	1175
for	O	1175
groundcover	O	1175
saintpaulia	O	1176
‘Starry	B	1176
Trail’,	I	1176
illus	O	1176
Branches	O	1177
are	O	1177
striped	O	1177
green	O	1177
and	O	1177
white	O	1177
polianthes	B	1178
tuberosa,	I	1178
syn	O	1178
Red	B	1179
spider	I	1179
mite	O	1179
and	O	1179
whitefly	O	1179
may	O	1179
be	O	1179
troublesome	O	1179
‘Sunningdale	B	1180
Silver’,	I	1180
illus	O	1180
‘Globosum’,	O	1181
H	O	1181
25ft	O	1181
(8m),	O	1181
S	O	1181
30ft	O	1181
(10m),	O	1181
has	O	1181
a	O	1181
dense,	O	1181
round	O	1181
crown	O	1181
geranium	O	1182
pratense	O	1182
‘Kashmir	B	1182
White’	I	1182
illus	O	1182
abeliophyllum	O	1183
distichum	O	1183
(Korean	O	1183
abelialeaf)	O	1183
‘September	B	1184
Charm’,	I	1184
syn	O	1184
Leaves	O	1185
consist	O	1185
of	O	1185
3	O	1185
oval,	O	1185
toothed	O	1185
leaflets,	O	1185
bronze-tinged	O	1185
when	O	1185
young,	O	1185
dark	O	1185
green	O	1185
in	O	1185
summer,	O	1185
turning	O	1185
red	O	1185
and	O	1185
yellow	O	1185
in	O	1185
fall	O	1185
jacquemontii	O	1186
‘Grayswood	B	1186
Ghost’,	I	1186
illus	O	1186
leucothöe	B	1187
fontanesiana,	I	1187
syn	O	1187
chrysanthemum	O	1188
‘Carmine	B	1188
Blush’,	I	1188
illus	O	1188
spiraea	O	1189
trichocarpa	O	1189
‘Snow	B	1189
White’	I	1189
acantholimon	O	1190
negundo	O	1190
(Ash-leaved	O	1190
maple,	O	1190
Box	O	1190
elder)	O	1190
‘Southern	B	1191
Comfort’,	I	1191
illus	O	1191
iris	O	1192
‘Bold	B	1192
Print’,	I	1192
illus	O	1192
Semievergreen,	I	1193
rounded	O	1193
shrub	O	1193
or	O	1193
small	O	1193
tree	O	1193
Bears	O	1194
compact	O	1194
heads	O	1194
of	O	1194
minute,	O	1194
buff-yellow	O	1194
flower	O	1194
heads	O	1194
in	O	1194
summer	O	1194
Whitefly	O	1195
and	O	1195
red	B	1195
spider	I	1195
mite	O	1195
may	O	1195
cause	O	1195
problems	O	1195
Spreading	O	1196
perennial	O	1196
sphaeralcea	B	1197
ambigua,	I	1197
illus	O	1197
acantholimon	O	1198
crataegifolium	O	1198
(Hawthorn	O	1198
maple)	O	1198
H	O	1199
24in	O	1199
(60cm)	O	1199
or	O	1199
more,	O	1199
S	O	1199
16in	O	1199
(40cm)	O	1199
Has	O	1200
grayish-green	O	1200
leaves	B	1200
and	I	1200
single,	I	1200
dog	O	1200
rose-pink	O	1200
flowers	O	1200
Has	O	1201
long,	O	1201
narrow,	O	1201
divided,	O	1201
dark	O	1201
green,	O	1201
basal	O	1201
leaves	O	1201
See	O	1202
tradescantia	B	1202
zebrina	I	1202
‘Purpusii’	O	1202
‘Silver	B	1203
Scrolls’,	I	1203
illus	O	1203
globba	O	1204
‘The	B	1204
Bride’	I	1204
phalaenopsis	O	1205
Supercal	O	1205
Series	O	1205
SUPERCAL	O	1205
NEON	B	1205
ROSE	I	1205
(‘Kakegawa	O	1205
S89’),	O	1205
illus	O	1205
gloriosa	B	1206
superba	I	1206
Stem	O	1207
tips	O	1207
of	O	1207
young	O	1207
plants	O	1207
may	O	1207
be	O	1207
removed	O	1207
in	O	1207
growing	O	1207
season	O	1207
to	O	1207
promote	O	1207
branching	O	1207
Whitefly	O	1208
and	O	1208
red	B	1208
spider	I	1208
mite	O	1208
may	O	1208
be	O	1208
a	O	1208
nuisance	O	1208
‘Flore	B	1209
Pleno’	I	1209
is	O	1209
a	O	1209
leafless,	O	1209
or	O	1209
almost	O	1209
leafless,	O	1209
bushy	O	1209
shrub	O	1209
saxifraga	O	1210
‘Tumbling	B	1210
Waters’,	I	1210
illus	O	1210
Has	O	1211
broadly	O	1211
5-lobed,	O	1211
dark	O	1211
green	O	1211
leaves	O	1211
physostegia	B	1212
virginiana	I	1212
(False	O	1212
dragonhead,	O	1212
Obedient	O	1212
plant)	O	1212
Narrowly	O	1213
conical	O	1213
conifer	O	1213
pictum	O	1214
‘Burgundy	B	1214
Lace’	I	1214
illus	O	1214
Thin	O	1215
out	O	1215
excess	O	1215
older	O	1215
shoots	O	1215
after	O	1215
flowering	O	1215
each	O	1215
year	O	1215
to	O	1215
encourage	O	1215
vigorous,	O	1215
young	O	1215
growth	O	1215
‘Sulphur	B	1216
Heart’,	I	1216
syn	O	1216
May	O	1217
be	O	1217
distinguished	O	1217
from	O	1217
the	O	1217
related,	O	1217
smooth-leaved	O	1217
iris	B	1217
laevigata	I	1217
by	O	1217
the	O	1217
prominent	O	1217
midrib	O	1217
on	O	1217
