words	labels	sentence_id
(Cliff	O	874
green,	O	874
Ratstripper)	O	874
Z5–7	O	875
H7–5	O	875
See	O	876
scoliopus	B	876
bigelowii	I	876
See	O	877
colletia	B	877
hystrix	I	877
origanum	B	878
vulgare	I	878
(Oregano)	O	878
purpurea,	O	879
polygala	B	879
chamaebuxus	I	879
var	O	879
humulus	B	880
lupulus	I	880
(Hops)	O	880
plectranthus	B	881
oertendahlii	I	881
(Candle	O	881
plant)	O	881
Z9–11	O	882
H12–1	O	882
Semievergreen,	O	883
stately,	O	883
upright	O	883
perennial	O	883
elaeagnus	B	884
pungens	I	884
‘Maculata’,	O	884
syn	O	884
Narrowly	O	885
oblong,	O	885
wavy-edged,	O	885
graygreen	B	885
leaves	I	885
set	I	885
off	O	885
masses	O	885
of	O	885
white	O	885
flower	O	885
heads	O	885
in	O	885
late	O	885
spring	O	885
cupressus	B	886
macrocarpa	I	886
(Monterey	O	886
cypress)	O	886
ABUTILON	O	887
MALVACEAE	O	887
Genus	O	887
of	O	887
evergreen,	O	887
semievergreen	O	887
or	O	887
deciduous	O	887
shrubs,	O	887
perennials	O	887
and	O	887
annuals,	O	887
grown	O	887
for	O	887
their	O	887
flowers	O	887
and	O	887
foliage	O	887
Has	O	888
oval,	O	888
toothed	O	888
leaves	O	888
and,	O	888
in	O	888
summer,	O	888
large,	O	888
funnelshaped,	O	888
scarlet	O	888
flowers	O	888
acantholimon	O	889
palmatum	O	889
‘Senkaki’	O	889
(Coralbark	O	889
maple),	O	889
illus	O	889
anemone	B	890
blanda	I	890
acacia	O	891
pravissima,	O	891
illus	O	891
Has	O	892
feathery,	O	892
dark	O	892
green,	O	892
basal	O	892
leaves	O	892
See	O	893
populus	B	893
alba	I	893
‘Raket’	O	893
symphytum	B	894
grandiflorum	I	894
2m),	O	895
S	O	895
2ft	O	895
(60cm)	O	895
or	O	895
more	O	895
osmanthus	O	896
x	O	896
burkwoodii	O	896
and	O	896
osmanthus	B	896
heterophyllus	I	896
may	O	896
be	O	896
used	O	896
for	O	896
hedging	O	896
H	O	897
24in	O	897
(60cm),	O	897
S	O	897
20in	O	897
(50cm)	O	897
See	O	898
geranium	B	898
psilostemon	I	898
See	O	899
chimonanthus	B	899
praecox	I	899
‘Luteus’	O	899
Z6–8	O	900
H8–6	O	900
achillea	B	901
filipendulina	I	901
(Fernleaf	O	901
yarrow)	O	901
H	O	902
15ft	O	902
(5m)	O	902
or	O	902
more,	O	902
S	O	902
20ft	O	902
(6m)	O	902
acantholimon	O	903
giraldii	O	903
Upright	O	904
perennial	O	904
salvia	B	905
officinalis	I	905
(Common	O	905
sage),	O	905
illus	O	905
Z11	O	906
H11–10	O	906
sophora	B	907
japonica	I	907
(Japanese	O	907
pagoda	O	907
tree)	O	907
See	O	908
paeonia	B	908
ludlowii	I	908
Bears	O	909
flat	O	909
heads	O	909
of	O	909
burnt-orange	O	909
flowers,	O	909
maturing	O	909
to	O	909
cream,	O	909
in	O	909
summer	O	909
See	O	910
lantana	B	910
montevidensis	I	910
See	O	911
mimulus	B	911
naiandinus	I	911
Has	O	912
large,	O	912
broad,	O	912
sharply	O	912
lobed,	O	912
bright	O	912
green	O	912
leaves	O	912
that	O	912
ACIS	O	912
turn	O	912
yellow	O	912
or	O	912
orange	O	912
in	O	912
fall	O	912
and	O	912
clusters	O	912
of	O	912
yellow	O	912
flowers	O	912
borne	O	912
in	O	912
mid-spring	O	912
before	O	912
the	O	912
leaves	O	912
appear	O	912
Slow-growing,	O	913
deciduous,	O	913
round-headed	O	913
tree	O	913
mitchella	B	914
repens	I	914
(Partridgeberry)	O	914
See	O	915
fraxinus	B	915
angustifolia	I	915
subsp	O	915
H	O	916
and	O	916
S	O	916
30ft	O	916
(10m)	O	916
See	O	917
nymphaea	B	917
odorata	I	917
‘Sulphurea	O	917
Grandiflora’	O	917
Z3–9	O	918
H9–1	O	918
corylus	B	919
maxima	I	919
(Giant	O	919
filbert)	O	919
See	O	920
oenothera	B	920
fruticosa	I	920
subsp	O	920
See	O	921
oenothera	B	921
macrocarpa	I	921
In	O	922
summer	O	922
has	O	922
tubular,	O	922
dark	O	922
pink	O	922
to	O	922
purple	O	922
flowers	O	922
with	O	922
white	O	922
eyes	O	922
See	O	923
skimmia	B	923
japonica	I	923
subsp	O	923
Z12–11	O	924
H10–1	O	924
Leucojum	O	925
autumnale	O	925
(Autumn	O	925
snowflake),	O	925
illus	O	925
acantholimon	O	926
palmatum	O	926
‘Ornatum’	O	926
illus	O	926
See	O	927
cyclamen	B	927
purpurascens	I	927
See	O	928
heliotropium	B	928
arborescens	I	928
iris	B	929
laevigata	I	929
See	O	930
abutilon	B	930
pictum	I	930
of	O	930
gardens	O	930
cornus	B	931
alba	I	931
(Tatarian	O	931
dogwood)	O	931
acantholimon	O	932
macrophyllum,	O	932
illus	O	932
Divide	O	933
plants	O	933
regularly	O	933
in	O	933
spring	O	933
elsholtzia	B	934
stauntonii	I	934
See	O	935
pinus	B	935
wallichiana	I	935
Pyrethrum	I	936
‘Brenda’	I	936
crataegus	O	937
x	O	937
lavallei	O	937
‘Carrierei’	B	937
Hudsonia	O	938
Group	O	938
H	O	939
100ft	O	939
(30m),	O	939
S	O	939
50ft	O	939
(15m)	O	939
See	O	940
veronica	B	940
prostrata	I	940
See	O	941
kalopanax	B	941
septemlobus	I	941
Dislikes	O	942
damp	O	942
winters	O	942
astilbe	I	943
‘Professor	O	943
van	O	943
der	O	943
Wielen’	O	943
(thunbergii	O	943
hybrid)	O	943
abies	O	944
grandis,	O	944
illus	O	944
‘Green	O	945
Mountain’,	O	945
H	O	945
70ft	O	945
(20m),	O	945
S	O	945
40ft	O	945
(12m),	O	945
is	O	945
upright	O	945
hedera	B	946
helix	I	946
‘Cristata’,	O	946
H	O	946
6ft	O	946
(2m),	O	946
S	O	946
4ft	O	946
(1	O	946
Spikes	O	947
of	O	947
white	O	947
or	O	947
pinkflushed	O	947
flowers,	O	947
set	O	947
in	O	947
spiny,	O	947
red-purple	O	947
bracts,	O	947
are	O	947
borne	O	947
in	O	947
summer	O	947
acantholimon	O	948
capillipes,	O	948
illus	O	948
See	O	949
ulmus	B	949
glabra	I	949
‘Camperdownii’	O	949
247),	O	950
H	O	950
2ft	O	950
(60cm),	O	950
produces	O	950
heads	O	950
of	O	950
rich	O	950
red	O	950
flower	O	950
heads	O	950
See	O	951
syringa	B	951
vulgaris	I	951
‘Madame	O	951
furcraea	O	951
Morel’	O	951
betula	B	952
albosinensis	I	952
(White	O	952
Chinese	O	952
birch),	O	952
illus	O	952
See	O	953
cestrum	B	953
elegans	I	953
armeria	B	954
pseudarmeria	I	954
‘Bees	O	954
Ruby’	O	954
Clump-forming	I	955
perennial	I	955
heptalobum,	O	956
illus	O	956
See	O	957
parodia	B	957
microsperma	I	957
See	O	958
polypodium	B	958
cambricum	I	958
Except	O	959
with	O	959
skimmia	B	959
japonica	I	959
subsp	O	959
iris	B	960
pseudacorus	I	960
‘Sulphur	O	960
Queen’,	O	960
illus	O	960
album,	O	961
illus	O	961
hedera	B	962
helix	I	962
‘Jubilee	O	962
Goldheart’,	O	962
illus	O	962
nectaroscordum	B	963
siculum	I	963
subsp	O	963
scilla	B	964
bifolia	I	964
eupatorium	B	965
ligustrinum	I	965
chamaecyparis	B	966
lawsoniana	I	966
Tamariscifolia	O	966
Group,	O	966
H	O	966
10ft	O	966
(3m),	O	966
S	O	966
12ft	O	966
(4m),	O	966
is	O	966
a	O	966
dwarf,	O	966
spreading	O	966
form	O	966
May	O	967
be	O	967
grown	O	967
as	O	967
a	O	967
short-lived	O	967
cordon	O	967
See	O	968
Gladiolus	O	968
murielae	O	968
cornus	B	969
canadensis	I	969
prefers	O	969
acidic	O	969
soil	O	969
centropogon	B	970
willdenowianus	I	970
Mature	O	971
specimens	O	971
may	O	971
have	O	971
previous	O	971
season’s	O	971
stems	O	971
cut	O	971
back	O	971
hard	O	971
annually	O	971
in	O	971
early	O	971
spring	O	971
See	O	972
potentilla	B	972
fruticosa	I	972
‘Sunset’	O	972
cotoneaster	B	973
conspicuus	I	973
var	O	973
Z13–14	O	974
H11–6	O	974
quercus	B	975
suber	I	975
(Cork	O	975
oak),	O	975
illus	O	975
caltha	B	976
palustris	I	976
‘Flore	O	976
Pleno’,	O	976
illus	O	976
‘Hatsuyuki’,	O	977
syn	O	977
From	O	978
late	O	978
spring	O	978
to	O	978
late	O	978
summer,	O	978
erect	O	978
flowering	O	978
stems	O	978
bear	O	978
flattened	O	978
heads	O	978
of	O	978
tiny,	O	978
daisylike,	O	978
white	O	978
or	O	978
sometimes	O	978
pink	O	978
flowers	O	978
See	O	979
picea	B	979
glauca	I	979
var	O	979
Semievergreen,	O	980
upright	O	980
perennial	O	980
hyacinthus	B	981
orientalis	I	981
(Common	O	981
hyacinth)	O	981
See	O	982
spiraea	B	982
nipponica	I	982
‘Snowmound’	O	982
echeveria	B	983
cooperi	I	983
See	O	984
acantholimon	O	984
cappadocicum	O	984
subsp	O	984
limonium	B	985
sinuatum	I	985
(Statice)	O	985
See	O	986
alopecurus	B	986
pratensis	I	986
‘Aureovariegatus’	O	986
See	O	987
iris	B	987
unguicularis	I	987
Is	O	988
hardier	O	988
than	O	988
taxus	B	988
baccata	I	988
forms	O	988
See	O	989
pilosocereus	B	989
leucocephalus	I	989
tripterygium	B	990
regelii	I	990
See	O	991
gladiolus	B	991
communis	I	991
subsp	O	991
cotyledon	B	992
cooperi	I	992
Is	O	993
related	O	993
to	O	993
iris	B	993
ensata	I	993
but	O	993
has	O	993
smooth,	O	993
not	O	993
ridged	O	993
leaves	O	993
H	O	994
32in	O	994
(80cm)	O	994
or	O	994
more,	O	994
S	O	994
16in	O	994
(40cm)	O	994
or	O	994
more	O	994
Small,	O	995
purple-black	O	995
or	O	995
light	B	995
pink	I	995
flowers	O	995
are	O	995
produced	O	995
in	O	995
summer–	O	995
fall	O	995
above	O	995
narrowly	O	995
lance-shaped	O	995
to	O	995
linear,	O	995
mid-green	O	995
leaves	O	995
Is	O	996
suitable	O	996
for	O	996
rock	O	996
gardens	O	996
and	O	996
walls	O	996
phaius	B	997
tankervilleae	I	997
(Nun	O	997
orchid),	O	997
illus	O	997
Is	O	998
suitable	O	998
for	O	998
a	O	998
rock	O	998
garden,	O	998
wall	O	998
or	O	998
bank	O	998
Upright,	O	999
architectural	O	999
perennial	O	999
Upright	O	1000
perennial	O	1000
podophyllum	B	1001
hexandrum	I	1001
acantholimon	O	1002
cissifolium	O	1002
subsp	O	1002
See	O	1003
paeonia	B	1003
delavayi	I	1003
var	O	1003
See	O	1004
nomocharis	B	1004
pardanthina	I	1004
See	O	1005
anemone	B	1005
hupehensis	I	1005
var	O	1005
achimenes	O	1006
erecta,	O	1006
syn	O	1006
See	O	1007
pennisetum	B	1007
villosum	I	1007
ficus	B	1008
macrophylla	I	1008
(Australian	O	1008
banyan,	O	1008
Moreton	O	1008
Bay	O	1008
fig)	O	1008
cyclamen	B	1009
coum	I	1009
‘Album’	O	1009
illus	O	1009
rodgersia	B	1010
pinnata	I	1010
‘Fireworks’	O	1010
Clump-forming,	O	1010
rhizomatous	O	1010
perennial	O	1010
See	O	1011
saxifraga	B	1011
federici-augusti	I	1011
subsp	O	1011
See	O	1012
tradescantia	B	1012
pallida	I	1012
‘Purpurea’	O	1012
acaena	O	1013
novae-zelandiae,	O	1013
syn	O	1013
H	O	1014
25ft	O	1014
(8m),	O	1014
S	O	1014
40ft	O	1014
(12m)	O	1014
leiophyllum	B	1015
buxifolium	I	1015
(Sand	O	1015
myrtle)	O	1015
See	O	1016
veronica	B	1016
austriaca	I	1016
subsp	O	1016
See	O	1017
phyllostachys	B	1017
nigra	I	1017
f	O	1017
See	O	1018
cotoneaster	B	1018
conspicuus	I	1018
lysionotus	B	1019
pauciflorus	I	1019
Some	O	1020
forms	O	1020
are	O	1020
commonly	O	1020
listed	O	1020
under	O	1020
juniperus	B	1020
chinensis	I	1020
acantholimon	O	1021
cappadocicum	O	1021
(Cappadocian	O	1021
maple)	O	1021
‘Purpurea’,	O	1022
illus	O	1022
Z3–9	O	1023
H9–1	O	1023
See	O	1024
veltheimia	B	1024
bracteata	I	1024
H	I	1025
to	I	1025
12ft	O	1025
(4m)	O	1025
See	O	1026
ananas	B	1026
bracteatus	I	1026
var	O	1026
(Silver	O	1027
flea	O	1027
vine,	O	1027
Silver	O	1027
lace	O	1027
vine)	O	1027
See	O	1027
fallopia	B	1027
baldschuanica	I	1027
See	O	1028
colletia	B	1028
paradoxa	I	1028
See	O	1029
acantholimon	O	1029
palmatum	O	1029
‘Sango-kaku’	O	1029
Whitefly,	O	1030
red	B	1030
spider	I	1030
mite	O	1030
and	O	1030
mealy	O	1030
bug	O	1030
may	O	1030
be	O	1030
troublesome	O	1030
osmunda	O	1031
cinnamomea	O	1031
and	O	1031
osmunda	B	1031
claytoniana	I	1031
need	O	1031
moist	O	1031
soil;	O	1031
osmunda	B	1031
regalis	I	1031
prefers	O	1031
very	O	1031
wet	O	1031
conditions	O	1031
H	O	1032
80ft	O	1032
(25m),	O	1032
S	O	1032
50ft	O	1032
(15m)	O	1032
See	O	1033
chimonanthus	B	1033
praecox	I	1033
acis	O	1034
velutinum	O	1034
(Persian	O	1034
maple)	O	1034
Tolerates	O	1035
most	O	1035
soils	O	1035
but	O	1035
does	O	1035
best	O	1035
in	O	1035
a	O	1035
sunny,	O	1035
well-drained	O	1035
site	O	1035
Spirally	O	1036
arranged	O	1036
leaves	O	1036
are	O	1036
needlelike,	O	1036
flattened,	O	1036
usually	O	1036
soft	O	1036
and	O	1036
often	O	1036
have	O	1036
silvery	O	1036
bands	O	1036
beneath	O	1036
zantedeschia	B	1037
aethiopica	I	1037
See	O	1038
argyroderma	B	1038
delaetii	I	1038
hedera	B	1039
helix	I	1039
‘Sagittifolia’,	O	1039
H	O	1039
4ft	O	1039
(1	O	1039
H	O	1040
and	O	1040
S	O	1040
40ft	O	1040
(12m)	O	1040
Winged	O	1041
fruits	O	1041
follow	O	1041
flowers	O	1041
acis	O	1042
pseudoplatanus	O	1042
(Sycamore)	O	1042
meehania	B	1043
urticifolia	I	1043
hamamelis	B	1044
japonica	I	1044
(Japanese	O	1044
witch	O	1044
hazel)	O	1044
acca	O	1045
sellowiana,	O	1045
illus	O	1045
parodia	B	1046
haselbergii	I	1046
(Scarlet	O	1046
ball	O	1046
cactus)	O	1046
clethra	B	1047
alnifolia	I	1047
(Summersweet,	O	1047
Sweet	O	1047
pepperbush)	O	1047
‘Royal	O	1048
Red’	O	1048
has	O	1048
deep	O	1048
reddish-purple	O	1048
leaves	O	1048
tithonia	B	1049
rotundifolia	I	1049
(Mexican	O	1049
sunflower)	O	1049
Z4–6	O	1050
H6–4	O	1050
astilbe	O	1051
x	O	1051
crispa	O	1051
‘Perkeo’,	B	1051
syn	I	1051
See	O	1052
oenothera	B	1052
fruticosa	I	1052
‘Fyrverkeri’	O	1052
See	O	1053
hedera	B	1053
helix	I	1053
f	O	1053
pyracantha	B	1054
coccinea	I	1054
(Scarlet	O	1054
firethorn)	O	1054
cistus	O	1055
x	O	1055
aguilarii	O	1055
‘Maculatus’,	B	1055
illus	I	1055
See	O	1056
fagus	B	1056
sylvatica	I	1056
f	O	1056
H	O	1057
and	O	1057
S	O	1057
18in	O	1057
(45cm)	O	1057
ceratostigma	B	1058
griffithii	I	1058
(Leadwort)	O	1058
acorus	B	1059
calamus	I	1059
requires	O	1059
up	O	1059
to	O	1059
10in	O	1059
(25cm)	O	1059
depth	O	1059
of	O	1059
water	O	1059
H	O	1060
and	O	1060
S	O	1060
to	O	1060
10in	O	1060
(25cm)	O	1060
hudsonia,	O	1061
syn	O	1061
hedera	B	1062
colchica	I	1062
(Colchis	O	1062
ivy,	O	1062
Persian	O	1062
ivy)	O	1062
H	O	1063
and	O	1063
S	O	1063
50ft	O	1063
(15m)	O	1063
acaena	O	1064
caerulea,	O	1064
illus	O	1064
See	O	1065
bomarea	B	1065
multiflora	I	1065
See	O	1066
achillea	B	1066
clavennae	I	1066
See	O	1067
polygala	B	1067
chamaebuxus	I	1067
var	O	1067
Rounded,	O	1068
lobed	O	1068
leaves	O	1068
are	O	1068
mid-green,	O	1068
turning	O	1068
red	O	1068
in	O	1068
fall	O	1068
H	I	1069
70ft	O	1069
(20m),	O	1069
S	O	1069
50ft	O	1069
(15m)	O	1069
Semievergreen,	O	1070
upright	O	1070
perennial	O	1070
ABELIOPHYLLUM	O	1071
OLEACEAE	O	1071
Genus	O	1071
of	O	1071
one	O	1071
species	O	1071
of	O	1071
deciduous	O	1071
shrub,	O	1071
grown	O	1071
for	O	1071
its	O	1071
winter	O	1071
flowers	O	1071
narcissus	B	1072
jonquilla	I	1072
(Wild	O	1072
jonquil)	O	1072
Div	O	1072
lathyrus	B	1073
latifolius	I	1073
(Everlasting	O	1073
pea,	O	1073
Perennial	O	1073
pea),	O	1073
illus	O	1073
cryptanthus	B	1074
bivittatus	I	1074
prunus	B	1075
mume	I	1075
‘Omoi-no-wac’	O	1075
is	O	1075
a	O	1075
deciduous,	O	1075
spreading	O	1075
shrub	O	1075
Evergreen,	O	1076
arching	O	1076
shrub	O	1076
See	O	1077
portulacaria	B	1077
afra	I	1077
‘Foliisvariegatus’	O	1077
See	O	1078
coryphantha	B	1078
cornifera	I	1078
See	O	1079
lophophora	B	1079
williamsii	I	1079
See	O	1080
solandra	B	1080
maxima	I	1080
Fast-growing,	O	1081
deciduous,	O	1081
upright,	O	1081
arching	O	1081
shrub	O	1081
calluna	B	1082
vulgaris	I	1082
achillea	O	1083
‘The	O	1083
Beacon’	O	1083
Produces	O	1084
large,	O	1084
flat	O	1084
heads	O	1084
of	O	1084
small,	O	1084
golden	O	1084
flower	O	1084
heads	O	1084
in	O	1084
summer	O	1084
that	O	1084
dry	O	1084
well	O	1084
for	O	1084
winter	O	1084
decoration	O	1084
See	O	1085
cyclamen	B	1085
hederifolium	I	1085
Z6–8	O	1086
H8–2	O	1086
cornukaempferia	B	1087
aurantiflora	I	1087
See	O	1088
allium	B	1088
oreophilum	I	1088
Is	O	1089
prone	O	1089
to	O	1089
red	B	1089
spider	I	1089
mite	O	1089
antirrhinum	B	1090
majus	I	1090
veratrum	B	1091
nigrum	I	1091
(Dark	O	1091
mullein)	O	1091
See	O	1092
desmodium	B	1092
elegans	I	1092
chamaecyparis	B	1093
nootkatensis	I	1093
(Alaska	O	1093
cedar,	O	1093
Nootka	O	1093
false	O	1093
cypress)	O	1093
Is	O	1094
susceptible	O	1094
to	O	1094
red	B	1094
spider	I	1094
mite	O	1094
gypsophila	B	1095
paniculata	I	1095
(Baby’s	O	1095
breath)	O	1095
Needs	O	1096
full	O	1096
sun	O	1096
or	O	1096
partial	O	1096
shade	O	1096
and	O	1096
fertile,	O	1096
well-drained	O	1096
soil	O	1096
puschkinia	B	1097
scilloides	I	1097
var	O	1097
RED	O	1098
SUNSET	O	1098
(‘Franksred’)	O	1098
has	O	1098
dense	O	1098
growth	O	1098
that	O	1098
also	O	1098
turns	O	1098
brilliant	O	1098
red	O	1098
in	O	1098
fall	O	1098
turraea	B	1099
obtusifolia	I	1099
ginnala,	O	1100
syn	O	1100
See	O	1101
erinus	B	1101
alpinus	I	1101
‘Dr	O	1101
See	O	1102
dianthus	B	1102
deltoides	I	1102
‘Leuchtfunk’	O	1102
agrostemma	B	1103
githago	I	1103
escapes	O	1103
cultivation	O	1103
readily	O	1103
and	O	1103
is	O	1103
considered	O	1103
invasive	O	1103
in	O	1103
parts	O	1103
of	O	1103
North	O	1103
America	O	1103
See	O	1104
mimulus	B	1104
aurantiacus	I	1104
erythrocarpum,	O	1105
illus	O	1105
H	O	1106
to	O	1106
3ft	O	1106
(1m),	O	1106
S	O	1106
18in	O	1106
(45cm)	O	1106
Has	O	1107
3-lobed,	O	1107
mid-green	O	1107
leaves,	O	1107
mottled	O	1107
and	O	1107
edged	O	1107
with	O	1107
white,	O	1107
that	O	1107
turn	O	1107
orange	O	1107
and	O	1107
red	O	1107
in	O	1107
fall	O	1107
See	O	1108
symphoricarpos	B	1108
orbiculatus	I	1108
‘Foliis	O	1108
Variegatis’	O	1108
See	O	1109
draba	B	1109
rigida	I	1109
var	O	1109
See	O	1110
sarcococca	B	1110
humilis	I	1110
Z11–15	O	1111
H12–10	O	1111
See	O	1112
potentilla	B	1112
fruticosa	I	1112
‘Maanelys’	O	1112
Z15	O	1113
H11–1	O	1113
blechnum	B	1114
spicant	I	1114
(Hard	O	1114
fern)	O	1114
Racemes	O	1115
of	O	1115
4-petaled,	O	1115
star-shaped,	O	1115
light	B	1115
pink	I	1115
flowers	O	1115
are	O	1115
produced	O	1115
from	O	1115
mid-	O	1115
to	O	1115
late	O	1115
summer	O	1115
above	O	1115
lance-shaped,	O	1115
hairless,	O	1115
mid-green	O	1115
leaves	O	1115
See	O	1116
gladiolus	B	1116
murielae	I	1116
See	O	1117
taxus	B	1117
baccata	I	1117
Aurea	O	1117
Group	O	1117
See	O	1118
stipa	B	1118
lessoniana	I	1118
echinocereus	B	1119
triglochidiatus	I	1119
See	O	1120
salix	B	1120
alba	I	1120
var	O	1120
Clusters	O	1121
of	O	1121
delicately	O	1121
fragrant,	O	1121
cupped,	O	1121
semidouble,	O	1121
light	B	1121
pink	I	1121
flowers,	O	1121
11/2in	O	1121
(4cm)	O	1121
across,	O	1121
are	O	1121
borne	O	1121
in	O	1121
summer	O	1121
See	O	1122
athyrium	B	1122
niponicum	I	1122
Requires	O	1123
sun	O	1123
or	O	1123
semi-shade	O	1123
and	O	1123
fertile,	O	1123
moist	O	1123
but	O	1123
welldrained	O	1123
soil	O	1123
antennaria	B	1124
dioica	I	1124
var	O	1124
T	O	1125
The	O	1125
berries	O	1125
of	O	1125
ruscus	B	1125
aculeatus	I	1125
may	O	1125
cause	O	1125
mild	O	1125
stomach	O	1125
upset	O	1125
if	O	1125
ingested	O	1125
Clump-forming,	O	1126
free-flowering	O	1126
hybrid	O	1126
between	O	1126
an	O	1126
herbaceous	O	1126
perennial	O	1126
and	O	1126
a	O	1126
tree	B	1126
peony	I	1126
Has	O	1127
long,	O	1127
oval,	O	1127
deeply	O	1127
cut,	O	1127
bright	O	1127
green	O	1127
leaves	O	1127
and,	O	1127
in	O	1127
summer,	O	1127
produces	O	1127
many	O	1127
spikes	O	1127
of	O	1127
funnelshaped,	O	1127
mauve-and-white	O	1127
flowers	O	1127
See	O	1128
carpinus	B	1128
betulus	I	1128
‘Fastigiata’	O	1128
Deciduous,	O	1129
spreading	O	1129
tree	O	1129
Fastgrowing,	O	1130
deciduous,	O	1130
spreading	O	1130
tree	O	1130
achillea	O	1131
argentea	O	1131
of	O	1131
gardens	O	1131
populus	B	1132
tremula	I	1132
(European	O	1132
aspen)	O	1132
See	O	1133
hypericum	B	1133
olympicum	I	1133
f	O	1133
eupatorium	B	1134
urticifolium	I	1134
See	O	1135
firmiana	B	1135
simplex	I	1135
clematis	B	1136
orientalis	I	1136
‘Alba’	O	1137
see	O	1137
fuchsia	B	1137
magellanica	I	1137
var	O	1137
Has	O	1138
oval,	O	1138
deeply	O	1138
cut,	O	1138
rigid,	O	1138
basal	O	1138
leaves	O	1138
and	O	1138
hairy	O	1138
stems	O	1138
See	O	1139
sasa	B	1139
veitchii	I	1139
See	O	1140
acantholimon	O	1140
henryi	O	1140
‘Aureum’	O	1141
has	O	1141
bright	O	1141
yellow	O	1141
young	O	1141
leaves	O	1141
that	O	1141
turn	O	1141
light	O	1141
green	O	1141
in	O	1141
summer	O	1141
and	O	1141
assume	O	1141
yellow	O	1141
fall	O	1141
tints	O	1141
rosa	B	1142
rugosa	I	1142
(Hedgehog	O	1142
rose,	O	1142
Japanese	O	1142
rose,	O	1142
Ramanas	O	1142
rose,	O	1142
Sea	O	1142
tomato),	O	1142
illus	O	1142
anemone	B	1143
blanda	I	1143
‘Radar’,	O	1143
illus	O	1143
See	O	1144
daphniphyllum	B	1144
macropodum	I	1144
clethra	B	1145
arborea	I	1145
(Lily-of-the-valley	O	1145
tree)	O	1145
See	O	1146
dregea	B	1146
sinensis	I	1146
See	O	1147
frailea	B	1147
pygmaea	I	1147
See	O	1148
melaleuca	B	1148
nesophila	I	1148
ligustrum	B	1149
lucidum	I	1149
(Chinese	O	1149
privet)	O	1149
betula	B	1150
ermanii	I	1150
(Erman	O	1150
birch),	O	1150
illus	O	1150
anemone	O	1151
x	O	1151
hybrida	O	1151
‘Max	B	1151
Vogel’	I	1151
has	I	1151
semidouble,	O	1151
pinkish-mauve	O	1151
flowers	O	1151
on	O	1151
wiry	O	1151
stems	O	1151
stachys	B	1152
macrantha	I	1152
‘Suttneri’	O	1153
is	O	1153
a	O	1153
vigorous,	O	1153
deciduous,	O	1153
spreading	O	1153
tree	B	1153
helleborus	B	1154
niger	I	1154
(Christmas	O	1154
rose)	O	1154
populus	O	1155
x	O	1155
candicans	B	1155
of	I	1155
gardens	I	1155
anaphalis	B	1156
triplinervis	I	1156
leptospermum	B	1157
scoparium	I	1157
(Manuka,	O	1157
New	O	1157
Zealand	O	1157
teatree)	O	1157
Has	O	1158
silverygray	O	1158
bark	O	1158
and	O	1158
dull	O	1158
green	O	1158
leaves,	O	1158
silvery	O	1158
beneath	O	1158
acis	O	1159
rufinerve	O	1159
f	O	1159
Thin	O	1160
out	O	1160
excess	O	1160
older	O	1160
shoots	O	1160
after	O	1160
flowering	O	1160
each	O	1160
year	O	1160
to	O	1160
encourage	O	1160
vigorous,	O	1160
young	O	1160
growth	O	1160
‘Spreading	O	1161
Star’,	O	1161
H	O	1161
20in	O	1161
(50cm),	O	1161
S	O	1161
12–15ft	O	1161
(4–5m),	O	1161
is	O	1161
a	O	1161
procumbent	O	1161
form	O	1161
suitable	O	1161
for	O	1161
use	O	1161
as	O	1161
a	O	1161
groundcover	O	1161
Z5–9	O	1162
H9–1	O	1162
Dense,	O	1163
notched,	O	1163
square-tipped,	O	1163
glossy,	O	1163
dark	O	1163
green	O	1163
leaves,	O	1163
banded	O	1163
with	O	1163
white	O	1163
beneath,	O	1163
are	O	1163
borne	O	1163
on	O	1163
hairy,	O	1163
gray	O	1163
shoots	O	1163
anemone	O	1164
x	O	1164
hybrida	O	1164
‘Bressingham	B	1164
Glow’,	I	1164
illus	I	1164
See	O	1165
hedera	B	1165
helix	I	1165
‘Oro	O	1165
di	O	1165
Bogliasco’	O	1165
Tie	O	1166
lax-growing	O	1166
species	O	1166
to	O	1166
a	O	1166
support	O	1166
if	O	1166
necessary	O	1166
chelidonium	B	1167
majus	I	1167
‘Flore	O	1167
Pleno’,	O	1167
illus	O	1167
erodium	B	1168
manescavii	I	1168
griselinia	B	1169
littoralis	I	1169
(Broadleaf)	O	1169
See	O	1170
saxifraga	B	1170
stolonifera	I	1170
See	O	1171
tulbaghia	B	1171
simmleri	I	1171
See	O	1172
hedera	B	1172
helix	I	1172
‘Königers	O	1172
Auslese’	O	1172
See	O	1173
potentilla	B	1173
fruticosa	I	1173
‘Goldfinger’	O	1173
See	O	1174
nertera	B	1174
granadensis	I	1174
Whitefly	O	1175
and	O	1175
red	B	1175
spider	I	1175
mite	O	1175
may	O	1175
be	O	1175
troublesome	O	1175
hakonechloa	B	1176
macra	I	1176
‘Aureola’,	O	1176
illus	O	1176
echinocereus	B	1177
reichenbachii	I	1177
chamelaucium	B	1178
uncinatum	I	1178
[white],	O	1178
illus	O	1178
H	O	1179
2–3ft	O	1179
(60cm–1m),	O	1179
S	O	1179
3ft	O	1179
(1m)	O	1179
See	O	1180
vestia	B	1180
foetida	I	1180
See	O	1181
lachenalia	B	1181
aloides	I	1181
‘Nelsonii’	O	1181
See	O	1182
helleborus	B	1182
argutifolius	I	1182
centaurea	B	1183
hypoleuca	I	1183
