words	labels	sentence_id
bigelowii	I	895
Propagate	O	896
cornus	B	896
alba	I	896
and	O	896
cornus	O	896
sericea	O	896
‘Flaviramea’	O	896
by	O	896
softwood	O	896
cuttings	O	896
in	O	896
summer	O	896
or	O	896
by	O	896
hardwood	O	896
cuttings	O	896
in	O	896
fall	O	896
or	O	896
winter;	O	896
variegated	O	896
forms	O	896
of	O	896
cornus	O	896
alternifolia	O	896
and	O	896
cornus	O	896
controversa	O	896
by	O	896
grafting	O	896
in	O	896
winter;	O	896
C	O	896
See	O	897
tradescantia	B	897
fluminensis	I	897
achillea	B	898
filipendulina	I	898
(Fernleaf	O	898
yarrow)	O	898
larix	B	899
decidua	I	899
(European	O	899
larch),	O	899
syn	O	899
Erect	O	900
perennial	O	900
See	O	901
gaultheria	B	901
myrsinoides	I	901
acantholimon	O	902
crataegifolium	O	902
(Hawthorn	O	902
maple)	O	902
achillea	O	903
aegyptica	O	903
‘Crimson	O	904
King’,	O	904
illus	O	904
Fast-growing,	O	905
deciduous,	O	905
spreading	O	905
tree	O	905
Whitefly	O	906
and	O	906
red	B	906
spider	I	906
mite	O	906
are	O	906
sometimes	O	906
troublesome	O	906
cortaderia	B	907
selloana	I	907
‘Gold	O	907
Band’,	O	907
H	O	907
to	O	907
7ft	O	907
(2	O	907
ABELIA	O	908
CAPRIFOLIACEAE	O	908
Genus	O	908
of	O	908
deciduous,	O	908
semievergreen	O	908
or	O	908
evergreen	O	908
shrubs,	O	908
grown	O	908
for	O	908
their	O	908
foliage	O	908
and	O	908
freely	O	908
borne	O	908
flowers	O	908
achillea	O	909
‘Coronation	O	909
Gold’	O	909
Semievergreen,	O	910
upright	O	910
perennial	O	910
valeriana	B	911
phu	I	911
‘Aurea’,	O	911
illus	O	911
cornukaempferia	B	912
aurantiflora	I	912
cuphea	O	913
x	O	913
purpurea	O	913
‘Firecracker’,	B	913
illus	I	913
Bears	O	914
scented,	O	914
pointed	O	914
to	O	914
cupped,	O	914
double,	O	914
light	B	914
pink	I	914
shaded,	O	914
salmon	O	914
flowers,	O	914
5in	O	914
(12cm)	O	914
across,	O	914
mainly	O	914
in	O	914
summer,	O	914
but	O	914
some	O	914
may	O	914
also	O	914
appear	O	914
in	O	914
fall	O	914
lonicera	B	915
tatarica	I	915
(Tatarian	O	915
honeysuckle),	O	915
illus	O	915
acantholimon	O	916
henryi,	O	916
syn	O	916
furcraea	B	917
foetida	I	917
var	O	917
tiarella	B	918
cordifolia	I	918
var	O	918
See	O	919
phyllodoce	B	919
caerulea	I	919
2m),	O	920
S	O	920
2ft	O	920
(60cm)	O	920
or	O	920
more	O	920
Nicki	O	921
Series,	O	921
H	O	921
15in	O	921
(38cm),	O	921
produces	O	921
fragrant	O	921
flowers	O	921
in	O	921
an	O	921
extensive	O	921
color	O	921
range	O	921
that	O	921
includes	O	921
white,	O	921
pink,	B	921
red	I	921
and	I	921
purple	O	921
See	O	922
argyroderma	B	922
pearsonii	I	922
euphorbia	B	923
hypericifolia	I	923
DIAMOND	O	923
FROST	O	923
(‘Inneuphe’),	O	923
illus	O	923
‘Columnare’,	O	924
illus	O	924
H	O	925
and	O	925
S	O	925
18in	O	925
(45cm)	O	925
eragrostis	B	926
curvula	I	926
‘Totnes	O	926
Burgundy’,	O	926
illus	O	926
Z15	O	927
H11–1	O	927
See	O	928
potentilla	B	928
atrosanguinea	I	928
var	O	928
carpinus	B	929
betulus	I	929
(European	O	929
hornbeam)	O	929
acaena	O	930
caerulea	O	930
antennaria	B	931
dioica	I	931
var	O	931
Propagate	O	932
by	O	932
seed	O	932
when	O	932
fresh,	O	932
in	O	932
late	O	932
summer,	O	932
or	O	932
in	O	932
early	O	932
spring	O	932
clethra	B	933
arborea	I	933
(Lily-of-the-valley	O	933
tree)	O	933
See	O	934
hippeastrum	B	934
aulicum	I	934
album,	O	935
illus	O	935
aralia	B	936
elata	I	936
‘Albomarginata’	O	936
illus	O	936
Has	O	937
feathery,	O	937
dark	O	937
green,	O	937
basal	O	937
leaves	O	937
H	O	938
and	O	938
S	O	938
4ft	O	938
(1	O	938
hedera	B	939
helix	I	939
‘Cristata’,	O	939
H	O	939
6ft	O	939
(2m),	O	939
S	O	939
4ft	O	939
(1	O	939
See	O	940
oxalis	B	940
depressa	I	940
In	O	941
cold	O	941
regions	O	941
grow	O	941
against	O	941
a	O	941
south-	O	941
or	O	941
westfacing	O	941
wall	O	941
chamaecyparis	B	942
lawsoniana	I	942
Tamariscifolia	O	942
Group,	O	942
H	O	942
10ft	O	942
(3m),	O	942
S	O	942
12ft	O	942
(4m),	O	942
is	O	942
a	O	942
dwarf,	O	942
spreading	O	942
form	O	942
sanguinaria	B	943
canadensis	I	943
‘Flore	O	943
Pleno’	O	943
is	O	943
a	O	943
clump-forming,	O	943
rhizomatous	O	943
perennial	O	943
See	O	944
syringa	B	944
vulgaris	I	944
‘Président	O	944
Grévy’	O	944
thalia	B	945
dealbata	I	945
galega	B	946
‘Her	I	946
Majesty’	I	946
garrya	B	947
elliptica	I	947
rosa	B	948
rugosa	I	948
(Hedgehog	O	948
rose,	O	948
Japanese	O	948
rose,	O	948
Ramanas	O	948
rose,	O	948
Sea	O	948
tomato),	O	948
illus	O	948
Spikes	O	949
of	O	949
white	O	949
or	O	949
pinkflushed	O	949
flowers,	O	949
set	O	949
in	O	949
spiny,	O	949
red-purple	O	949
bracts,	O	949
are	O	949
borne	O	949
in	O	949
summer	O	949
See	O	950
aglaonema	B	950
commutatum	I	950
‘Malay	O	950
Beauty’	O	950
H	O	951
and	O	951
S	O	951
30ft	O	951
(10m)	O	951
See	O	952
acantholimon	O	952
shirasawanum	O	952
‘Aureum’	O	952
abies	O	953
grandis,	O	953
illus	O	953
Divide	O	954
and	O	954
replant	O	954
every	O	954
third	O	954
year	O	954
clintonia	B	955
borealis	I	955
See	O	956
juniperus	B	956
scopulorum	I	956
‘Skyrocket’	O	956
See	O	957
oroya	B	957
peruviana	I	957
populus	O	958
x	O	958
candicans	B	958
of	I	958
gardens	I	958
achillea	O	959
‘Taygetea’,	O	959
syn	O	959
See	O	960
polypodium	B	960
cambricum	I	960
See	O	961
cuphea	B	961
ignea	I	961
Clusters	O	962
of	O	962
inconspicuous,	O	962
greenish-yellow	O	962
flowers	O	962
are	O	962
borne	O	962
in	O	962
late	O	962
spring	O	962
See	O	963
cyclamen	B	963
coum	I	963
f	O	963
spiraea	B	964
nipponica	I	964
var	O	964
‘Sango-kaku’,	O	965
syn	O	965
Clusters	O	966
of	O	966
small,	O	966
reddish-purple	O	966
flowers	O	966
are	O	966
borne	O	966
in	O	966
mid-spring	O	966
See	O	967
euphorbia	B	967
milii	I	967
var	O	967
achimenes	O	968
coccinea	O	968
From	O	969
mid-summer	O	969
to	O	969
fall	O	969
produces	O	969
slightly	O	969
scented,	O	969
nodding,	O	969
light	B	969
pink	I	969
flowers,	O	969
11/2–2in	O	969
(4–5cm)	O	969
across,	O	969
with	O	969
twisted	O	969
sepals	O	969
that	O	969
open	O	969
to	O	969
reveal	O	969
a	O	969
boss	O	969
of	O	969
yellow	O	969
stamens	O	969
in	O	969
the	O	969
center	O	969
H	O	970
30ft	O	970
(10m),	O	970
S	O	970
25ft	O	970
(8m)	O	970
Has	O	971
brilliant	O	971
candy-pink,	O	971
young	O	971
shoots	O	971
in	O	971
winter	O	971
and	O	971
large,	O	971
boldly	O	971
lobed,	O	971
mid-green	O	971
leaves	O	971
that	O	971
turn	O	971
bright	O	971
yellow	O	971
in	O	971
fall	O	971
agave	B	972
americana	I	972
(Century	O	972
plant)	O	972
See	O	973
prunus	B	973
padus	I	973
‘Watereri’	O	973
Semievergreen,	O	974
upright	O	974
perennial	O	974
chaenomeles	B	975
cathayensis	I	975
(Common	O	975
flowering	O	975
quince),	O	975
illus	O	975
See	O	976
anemone	O	976
x	O	976
hybrida	O	976
‘September	B	976
Charm’	I	976
cyrilla	B	977
racemiflora	I	977
(Leatherwood)	O	977
H	O	978
and	O	978
S	O	978
30ft	O	978
(10m)	O	978
See	O	979
cyclamen	B	979
purpurascens	I	979
See	O	980
lophophora	B	980
williamsii	I	980
See	O	981
syringa	B	981
vulgaris	I	981
‘Congo’	O	981
mimosa	B	982
pudica	I	982
is	O	982
usually	O	982
grown	O	982
as	O	982
an	O	982
annual	O	982
Branches	O	983
are	O	983
striped	O	983
green	O	983
and	O	983
white	O	983
alpinia	B	984
purpurata	I	984
(Cone	O	984
ginger),	O	984
illus	O	984
Whitefly	O	985
and	O	985
red	B	985
spider	I	985
mite	O	985
may	O	985
cause	O	985
problems	O	985
Prefers	O	986
partial	O	986
shade	O	986
and	O	986
neutral	O	986
to	O	986
acid	O	986
soil	O	986
Muchdissected,	O	987
spiny	O	987
foliage	O	987
is	O	987
bronze	O	987
when	O	987
young,	O	987
maturing	O	987
to	O	987
silver-gray	O	987
Water	O	988
container	O	988
plants	O	988
freely	O	988
when	O	988
in	O	988
full	O	988
growth,	O	988
much	O	988
less	O	988
at	O	988
other	O	988
times	O	988
and	O	988
in	O	988
low	O	988
temperatures	O	988
achimenes	O	989
erecta,	O	989
syn	O	989
Mature	O	990
specimens	O	990
may	O	990
have	O	990
previous	O	990
season’s	O	990
stems	O	990
cut	O	990
back	O	990
hard	O	990
annually	O	990
in	O	990
early	O	990
spring	O	990
diascia	B	991
barberae	I	991
(Twinspur)	O	991
gaillardia	O	992
x	O	992
grandiflora	O	992
‘Dazzler’	O	992
Upright,	O	992
rather	O	992
open	O	992
perennial	B	992
Z3–9	O	993
H9–1	O	993
Semievergreen,	O	994
upright	O	994
perennial	O	994
Has	O	995
gray	O	995
or	O	995
blue-green	O	995
leaves	O	995
and	O	995
cylindrical,	O	995
violet-blue	O	995
cones,	O	995
21/2–4in	O	995
(6–10cm)	O	995
long	O	995
arabis	B	996
procurrens	I	996
‘Variegata’,	O	996
syn	O	996
H	O	997
30–50ft	O	997
(10–15m),	O	997
S	O	997
12–20ft	O	997
(4–6m)	O	997
Divide	O	998
and	O	998
replant	O	998
every	O	998
third	O	998
year	O	998
acca	O	999
sellowiana,	O	999
illus	O	999
grandiflora	O	1000
‘Purpurea’,	O	1000
tellima	B	1000
grandiflora	I	1000
‘Rubra	O	1000
Group’,	O	1000
illus	O	1000
See	O	1001
oenothera	B	1001
fruticosa	I	1001
‘Fyrverkeri’	O	1001
‘Fire	O	1002
King’	O	1002
has	O	1002
dark	O	1002
green	O	1002
leaves	O	1002
and	O	1002
rich	O	1002
red	O	1002
flowers	O	1002
in	O	1002
summer	O	1002
‘Osakazuki’,	O	1003
illus	O	1003
Is	O	1004
suitable	O	1004
for	O	1004
rock	O	1004
gardens	O	1004
and	O	1004
walls	O	1004
H	O	1005
18in	O	1005
(45cm),	O	1005
S	O	1005
12in	O	1005
(30cm)	O	1005
See	O	1006
phormium	B	1006
tenax	I	1006
‘Veitchianum’	O	1006
Has	O	1007
oval,	O	1007
deeply	O	1007
cut,	O	1007
rigid,	O	1007
basal	O	1007
leaves	O	1007
and	O	1007
hairy	O	1007
stems	O	1007
H	O	1008
3/4in	O	1008
(2cm),	O	1008
S	O	1008
30in	O	1008
(75cm)	O	1008
or	O	1008
more	O	1008
artemisia	B	1009
arborescens	I	1009
‘Brass	O	1009
Band’,	O	1009
illus	O	1009
acorus	B	1010
calamus	I	1010
‘Argenteostriatus’,	O	1010
illus	O	1010
artemisia	B	1011
ludoviciana	I	1011
(Western	O	1011
mugwort,	O	1011
White	O	1011
sage)	O	1011
gladiolus	B	1012
communis	I	1012
subsp	O	1012
See	O	1013
melaleuca	B	1013
nesophila	I	1013
H	B	1014
6–8in	I	1014
(15–20cm),	I	1014
S	O	1014
8in	O	1014
(20cm)	O	1014
salix	B	1015
alba	I	1015
‘Chermesina’	O	1015
has	O	1015
carmine-red,	O	1015
young	O	1015
winter	O	1015
shoots	O	1015
H	O	1016
and	O	1016
S	O	1016
20ft	O	1016
(6m)	O	1016
H	O	1017
6ft	O	1017
(2m)	O	1017
or	O	1017
more,	O	1017
S	O	1017
3–6ft	O	1017
(1–2m)	O	1017
See	O	1018
syringa	B	1018
vulgaris	I	1018
‘Jan	O	1018
van	O	1018
Tol’	O	1018
See	O	1019
ilex	B	1019
aquifolium	I	1019
‘Golden	O	1019
Queen’	O	1019
In	O	1020
summer,	O	1020
redspined,	O	1020
brownish	O	1020
burs	O	1020
develop	O	1020
from	O	1020
spherical	O	1020
heads	O	1020
of	O	1020
greenish-brown	O	1020
flowers	O	1020
Hudsonia	O	1021
Group	O	1021
brunnera	B	1022
macrophylla	I	1022
(Siberian	O	1022
bugloss)	O	1022
Evergreen,	O	1023
dense,	O	1023
bushy	O	1023
shrub	B	1023
See	O	1024
hedera	B	1024
helix	I	1024
‘Pedata’	O	1024
asphodelus	B	1025
albus	I	1025
prefers	O	1025
light,	O	1025
well-drained	O	1025
soil	O	1025
See	O	1026
chimonanthus	B	1026
praecox	I	1026
‘Luteus’	O	1026
phormium	B	1027
tenax	I	1027
‘Veitchii’	O	1027
bears	O	1027
broad,	O	1027
creamy-whitestriped	O	1027
leaves	O	1027
See	O	1028
gardenia	B	1028
jasminoides	I	1028
Z6–9	O	1029
H9–6	O	1029
Has	O	1030
blue-green	O	1030
phyllodes	O	1030
and	O	1030
produces	O	1030
racemes	O	1030
of	O	1030
bright	O	1030
yellow	O	1030
flowers	O	1030
in	O	1030
spring	O	1030
See	O	1031
prunus	B	1031
pendula	I	1031
‘Stellata’	O	1031
abies	O	1032
forrestii,	O	1032
illus	O	1032
See	O	1033
stachys	B	1033
byzantina	I	1033
Z3–9	O	1034
H9–1	O	1034
T	O	1035
All	O	1035
parts	O	1035
of	O	1035
clivia	B	1035
miniata	I	1035
may	O	1035
cause	O	1035
mild	O	1035
stomach	O	1035
upset	O	1035
if	O	1035
ingested,	O	1035
and	O	1035
the	O	1035
sap	O	1035
may	O	1035
irritate	O	1035
skin	O	1035
chelidonium	B	1036
majus	I	1036
‘Flore	O	1036
Pleno’,	O	1036
illus	O	1036
Whitefly,	O	1037
red	B	1037
spider	I	1037
mite,	O	1037
mealy	O	1037
bug,	O	1037
lime-induced	O	1037
and	O	1037
magnesiumdeficiency	O	1037
chlorosis	O	1037
may	O	1037
be	O	1037
troublesome	O	1037
ipomoea	B	1038
batatas	I	1038
(Sweet	O	1038
potato)	O	1038
viburnum	B	1039
opulus	I	1039
(European	O	1039
cranberry	O	1039
bush,	O	1039
Guelder	O	1039
rose)	O	1039
See	O	1040
coryphantha	B	1040
cornifera	I	1040
lychnis	B	1041
viscaria	I	1041
See	O	1042
syringa	B	1042
vulgaris	I	1042
‘Madame	O	1042
Antoine	O	1042
Buchner’	O	1042
thujopsis	B	1043
dolabrata	I	1043
(Hiba	O	1043
arborvitae)	O	1043
populus	O	1044
x	O	1044
canescens,	B	1044
illus	I	1044
H	I	1045
and	O	1045
S	O	1045
3ft	O	1045
(1m)	O	1045
See	O	1046
portulacaria	B	1046
afra	I	1046
‘Foliisvariegatus’	O	1046
See	O	1047
oenothera	B	1047
macrocarpa	I	1047
Rounded,	O	1048
lobed	O	1048
leaves	O	1048
are	O	1048
mid-green,	O	1048
turning	O	1048
red	O	1048
in	O	1048
fall	O	1048
See	O	1049
scilla	B	1049
scilloides	I	1049
cistus	O	1050
x	O	1050
aguilarii	O	1050
‘Maculatus’,	B	1050
illus	I	1050
celastrus	B	1051
scandens	I	1051
scrophularia	B	1052
auriculata	I	1052
‘Variegata’,	O	1052
syn	O	1052
euphorbia	B	1053
griffithii	I	1053
‘Fireglow’,	O	1053
illus	O	1053
H	O	1054
and	O	1054
S	O	1054
12in	O	1054
(30cm)	O	1054
Is	O	1055
hardier	O	1055
than	O	1055
taxus	B	1055
baccata	I	1055
forms	O	1055
2m),	O	1056
S	O	1056
2ft	O	1056
(60cm)	O	1056
Has	O	1057
brown-green	O	1057
leaves,	O	1057
divided	O	1057
into	O	1057
9–13	O	1057
oval,	O	1057
toothed	O	1057
leaflets	O	1057
See	O	1058
pinus	B	1058
heldreichii	I	1058
See	O	1059
draba	B	1059
rigida	I	1059
var	O	1059
Restrict	I	1060
growth	O	1060
by	O	1060
cutting	O	1060
back	O	1060
after	O	1060
flowering;	O	1060
trim	O	1060
hedges	O	1060
in	O	1060
mid-summer	O	1060
Is	O	1061
prone	O	1061
to	O	1061
red	B	1061
spider	I	1061
mite	O	1061
Semievergreen,	O	1062
rounded,	O	1062
compact,	O	1062
woodybased	O	1062
perennial	O	1062
cytisus	O	1063
x	O	1063
praecox	O	1063
(Broom)	B	1063
hypericum	B	1064
olympicum	I	1064
‘Sulphureum’	O	1064
illus	O	1064
Deciduous,	O	1065
round-headed	O	1065
tree	O	1065
lampranthus	B	1066
glaucoides	I	1066
Has	O	1067
feathery,	O	1067
silvery-green,	O	1067
basal	O	1067
leaves	O	1067
See	O	1068
ceropegia	B	1068
linearis	I	1068
See	O	1069
bouvardia	B	1069
ternifolia	I	1069
See	O	1070
grindelia	B	1070
chiloensis	I	1070
See	O	1071
tecophilaea	B	1071
cyanocrocus	I	1071
var	O	1071
acantholimon	O	1072
glumaceum,	O	1072
illus	O	1072
prunus	B	1073
pendula	I	1073
‘Pendula	O	1073
Rubra’,	O	1073
illus	O	1073
saxifraga	O	1074
hirsuta	B	1074
See	O	1075
gardenia	B	1075
jasminoides	I	1075
See	O	1076
arabis	B	1076
blepharophylla	I	1076
‘Frühlingszauber’	O	1076
See	O	1077
iris	B	1077
sibirica	I	1077
‘Soft	O	1077
Blue’	O	1077
Is	I	1078
ideal	I	1078
for	O	1078
pond	O	1078
sides	O	1078
plicatum	O	1079
‘Watanabe’,	O	1079
viburnum	B	1079
plicatum	I	1079
‘Watenabei’,	O	1079
viburnum	O	1079
watenabei,	O	1079
H	O	1079
6ft	O	1079
(2m),	O	1079
S	O	1079
5ft	O	1079
(1	O	1079
cryptomeria	B	1080
japonica	I	1080
(Japanese	O	1080
cryptomeria)	O	1080
‘Emerald	O	1081
Queen’	O	1081
is	O	1081
upright	O	1081
when	O	1081
young	O	1081
anthemis	B	1082
tinctoria	I	1082
(Golden	O	1082
marguerite,	O	1082
Ox-eye	O	1082
chamomile)	O	1082
acacia	O	1083
juniperina	O	1083
Some	O	1084
species	O	1084
may	O	1084
be	O	1084
invasive	O	1084
H	O	1085
24in	O	1085
(60cm),	B	1085
S	I	1085
8–10in	I	1085
(20–25cm)	O	1085
Bears	O	1086
loose	O	1086
sprays	O	1086
of	O	1086
saucer-shaped,	O	1086
soft	B	1086
blue	I	1086
to	O	1086
blue-violet	O	1086
flowers	O	1086
in	O	1086
summer	O	1086
acanthus	B	1087
mollis	I	1087
(Common	O	1087
bear’s	O	1087
breeches)	O	1087
In	O	1088
late	O	1088
spring,	O	1088
tall,	O	1088
slender	O	1088
stems	O	1088
bear	O	1088
pendent,	O	1088
bell-shaped,	O	1088
shortspurred,	O	1088
soft	B	1088
blue	I	1088
flowers	O	1088
oenothera	B	1089
fruticosa	I	1089
‘Fireworks’	O	1089
illus	O	1089
solanum	B	1090
capsicastrum	I	1090
(False	O	1090
Jerusalem	O	1090
cherry,	O	1090
Winter	O	1090
cherry)	O	1090
acis	O	1091
pseudoplatanus	O	1091
(Sycamore)	O	1091
Trailing	O	1092
perennial	O	1092
ophrys	B	1093
tenthredinifera	I	1093
(Sawfly	O	1093
orchid),	O	1093
illus	O	1093
Z6–8	O	1094
H8–2	O	1094
Those	O	1095
of	O	1095
‘Schwedleri’	O	1095
are	O	1095
bright	O	1095
red	O	1095
when	O	1095
young,	O	1095
maturing	O	1095
to	O	1095
purplish-green	O	1095
in	O	1095
summer	O	1095
and	O	1095
turn	O	1095
orange-red	O	1095
in	O	1095
fall	O	1095
nymphaea	B	1096
odorata	I	1096
var	O	1096
acanthus	O	1097
balcanicus	O	1097
arisarum	B	1098
proboscideum	I	1098
(Mouse	O	1098
plant)	O	1098
Has	O	1099
maroon	O	1099
shoots	O	1099
and	O	1099
curved,	O	1099
bright	O	1099
deep	O	1099
green	O	1099
leaves,	O	1099
spirally	O	1099
arranged,	O	1099
with	O	1099
vivid	O	1099
silver	O	1099
bands	O	1099
beneath	O	1099
and	O	1099
rolled	O	1099
margins	O	1099
arundo	B	1100
donax	I	1100
(Giant	O	1100
reed)	O	1100
Vigorous,	O	1101
evergreen,	O	1101
prostrate	O	1101
perennial	O	1101
symphoricarpos	B	1102
orbiculatus	I	1102
(Coralberry,	O	1102
Indian	O	1102
currant)	O	1102
Z7–10	O	1103
H10–7	O	1103
juniperus	B	1103
horizontalis	I	1103
(Creeping	O	1103
juniper)	O	1103
Clusters	O	1104
of	O	1104
small,	O	1104
yellow	O	1104
flowers	O	1104
emerge	O	1104
from	O	1104
early	O	1104
to	O	1104
mid-spring,	O	1104
before	O	1104
foliage	O	1104
Palmate,	O	1105
deeply	O	1105
lobed,	O	1105
mid-green	O	1105
leaves	O	1105
turn	O	1105
brilliant	O	1105
orange,	O	1105
red	O	1105
or	O	1105
yellow	O	1105
in	O	1105
fall	O	1105
See	O	1106
pennisetum	B	1106
alopecuroides	I	1106
helleborus	B	1107
niger	I	1107
(Christmas	O	1107
rose)	O	1107
‘Walter	O	1108
Irving’,	O	1108
is	O	1108
a	O	1108
very	O	1108
slowgrowing,	O	1108
evergreen,	B	1108
hard-domed	I	1108
perennial	I	1108
See	O	1109
saxifraga	B	1109
stolonifera	I	1109
osmunda	B	1110
claytoniana	I	1110
(Interrupted	O	1110
fern)	O	1110
acantholimon	O	1111
lobelii	O	1111
cyathea	B	1112
medullaris	I	1112
(Black	O	1112
tree	O	1112
fern,	O	1112
Mamaku)	O	1112
Propagate	O	1113
by	O	1113
seed	O	1113
or	O	1113
division	O	1113
in	O	1113
early	O	1113
fall	O	1113
or	O	1113
spring,	O	1113
or	O	1113
by	O	1113
root	O	1113
cuttings	O	1113
in	O	1113
winter	O	1113
In	O	1114
summer	O	1114
bears	O	1114
night-blooming,	O	1114
flat,	O	1114
dark	O	1114
red	O	1114
flowers,	O	1114
7–10in	O	1114
(17–25cm)	O	1114
across,	O	1114
with	O	1114
light	B	1114
pink	I	1114
or	O	1114
yellowish	O	1114
stamens	O	1114
rheum	B	1115
palmatum	I	1115
(Chinese	O	1115
rhubarb)	O	1115
See	O	1116
dierama	B	1116
pendulum	I	1116
juniperus	B	1117
squamata	I	1117
(Singleseed	O	1117
juniper)	O	1117
H	O	1118
100ft	O	1118
(30m),	O	1118
S	O	1118
50ft	O	1118
(15m)	O	1118
Prefers	O	1119
sun	O	1119
and	O	1119
well-drained	O	1119
soil	O	1119
See	O	1120
dregea	B	1120
sinensis	I	1120
H	O	1121
30ft	O	1121
(10m)	O	1121
or	O	1121
more,	O	1121
S	O	1121
25ft	O	1121
(8m)	O	1121
rosa	B	1122
filipes	I	1122
‘Kiftsgate’,	O	1122
illus	O	1122
eupatorium	B	1123
purpureum	I	1123
(Joe	O	1123
Pye	O	1123
weed)	O	1123
See	O	1124
plumeria	B	1124
rubra	I	1124
f	O	1124
See	O	1125
syringa	B	1125
vulgaris	I	1125
‘Michel	O	1125
Buchner’	O	1125
Upright	O	1126
perennial	O	1126
Solitary,	I	1127
globular,	I	1127
butter-yellow	O	1127
flowers	O	1127
are	O	1127
borne	O	1127
in	O	1127
spring,	O	1127
above	O	1127
rounded,	O	1127
deeply	O	1127
divided,	O	1127
mid-green	O	1127
leaves	O	1127
See	O	1128
hardenbergia	B	1128
violacea	I	1128
See	O	1129
anaphalis	B	1129
triplinervis	I	1129
‘Sommerschnee’	O	1129
Upright	O	1130
perennial	O	1130
See	O	1131
jubaea	B	1131
chilensis	I	1131
See	O	1132
thermopsis	B	1132
rhombifolia	I	1132
See	O	1133
mentha	B	1133
requienii	I	1133
juniperus	B	1134
chinensis	I	1134
(Chinese	O	1134
juniper)	O	1134
‘Temple’s	O	1135
Upright’,	O	1135
illus	O	1135
Propagate	O	1136
by	O	1136
softwood	O	1136
cuttings	O	1136
in	O	1136
summer	O	1136
Z15	O	1137
H11–1	O	1137
Propagate	O	1138
by	O	1138
seed	O	1138
sown	O	1138
as	O	1138
soon	O	1138
as	O	1138
ripe	O	1138
or	O	1138
by	O	1138
semiripe	O	1138
cuttings	O	1138
in	O	1138
summer	O	1138
Deciduous,	O	1139
spreading	O	1139
tree	O	1139
pyrus	B	1140
calleryana	I	1140
(Callery	O	1140
pear)	O	1140
origanum	B	1141
dictamnus	I	1141
(Dittany	O	1141
of	O	1141
Crete,	O	1141
Hop	O	1141
marjoram)	O	1141
See	O	1142
euonymus	B	1142
fortunei	I	1142
‘Golden	O	1142
Prince’	O	1142
achillea	O	1143
clavennae,	O	1143
syn	O	1143
See	O	1144
lantana	B	1144
montevidensis	I	1144
campanula	B	1145
medium	I	1145
(Canterbury	O	1145
bell)	O	1145
achillea	O	1146
‘Pretty	O	1146
Belinda’	O	1146
acanthus	O	1147
dioscoridis	O	1147
See	O	1148
houttuynia	B	1148
cordata	I	1148
‘Chameleon’	O	1148
populus	B	1149
alba	I	1149
‘Rocket’,	O	1149
S25ft	O	1149
(8m),	O	1149
is	O	1149
narrowly	O	1149
conical	O	1149
LACHENALIA	O	1150
LILIACEAE/ASPARAGACEAE	O	1150
Genus	O	1150
of	O	1150
winter-	O	1150
and	O	1150
spring-flowering	O	1150
bulbs,	O	1150
grown	O	1150
for	O	1150
their	O	1150
tubular	O	1150
or	O	1150
bellshaped	O	1150
flowers;	B	1150
some	I	1150
also	I	1150
have	O	1150
attractively	O	1150
mottled	O	1150
leaves	O	1150
See	O	1151
rosa	B	1151
glauca	I	1151
See	O	1152
aristolochia	B	1152
littoralis	I	1152
In	O	1153
summer,	O	1153
erect	O	1153
flowering	O	1153
stems	O	1153
bear	O	1153
dense,	O	1153
domed	O	1153
heads	O	1153
of	O	1153
tiny,	O	1153
daisylike,	O	1153
bright	O	1153
yellow	O	1153
flowers	O	1153
Z15	O	1154
H11–1	O	1154
tradescantia	B	1155
pallida	I	1155
‘Purple	O	1155
Heart’,	O	1155
Setcreasea	O	1155
purpurea,	O	1155
illus	O	1155
lapageria	B	1156
rosea	I	1156
(Chilean	O	1156
bellflower),	O	1156
illus	O	1156
echeveria	B	1157
cooperi	I	1157
osmunda	O	1158
cinnamomea	O	1158
and	O	1158
osmunda	B	1158
claytoniana	I	1158
need	O	1158
moist	O	1158
soil;	O	1158
osmunda	B	1158
regalis	I	1158
prefers	O	1158
very	O	1158
wet	O	1158
conditions	O	1158
See	O	1159
geranium	B	1159
psilostemon	I	1159
picea	B	1160
mariana	I	1160
(Black	O	1160
spruce)	O	1160
hypericum	B	1161
empetrifolium	I	1161
subsp	O	1161
See	O	1162
luzula	B	1162
sylvatica	I	1162
prunus	O	1163
pensylvanica	O	1163
(Pin	B	1163
cherry)	I	1163
acacia	B	1164
podalyriifolia	I	1164
(Mount	O	1164
Morgan	O	1164
wattle,	O	1164
Queensland	O	1164
silver	O	1164
wattle)	O	1164
x	O	1165
billiardii,	O	1165
spiraea	O	1165
douglasii	O	1165
and	O	1165
spiraea	B	1165
japonica	I	1165
and	O	1165
its	O	1165
cultivars—cut	O	1165
back	O	1165
young	O	1165
stems	O	1165
and	O	1165
remove	O	1165
very	O	1165
old	O	1165
ones	O	1165
in	O	1165
early	O	1165
spring	O	1165
hedera	B	1166
helix	I	1166
‘Poetica	O	1166
Arborea’	O	1166
(Italian	O	1166
ivy,	O	1166
Poet’s	O	1166
ivy),	O	1166
H	O	1166
10ft	O	1166
(3m),	O	1166
is	O	1166
slow-growing	O	1166
with	O	1166
large,	O	1166
5-lobed,	O	1166
shiny,	O	1166
mid-green	O	1166
leaves	O	1166
Mid-green,	O	1167
palmate	O	1167
leaves	O	1167
have	O	1167
3–5	O	1167
lobes	B	1167
H	O	1168
32in	O	1168
(80cm)	O	1168
