sentence_id	words	labels
12	from	O
13	early	O
14	summer	O
15	to	O
16	early	O
17	fall	O
0		
1	Z11	O
2	H12–1	O
0		
1	tulipa	O
2	Gleam	O
3	Series	O
0		
1	Fast-growing,	O
2	semitrailing	O
3	annuals	O
0		
1	H	O
2	16in	O
3	(40cm),	O
4	S	O
5	24in	O
6	(60cm)	O
0		
1	Have	O
2	rounded,	O
3	mid-green	O
4	leaves	O
0		
1	From	O
2	early	O
3	summer	O
4	to	O
5	early	O
6	fall	O
7	bear	O
8	trumpet-shaped,	O
9	spurred,	O
10	semidouble	O
11	flowers,	O
12	2in	O
13	(5cm)	O
14	wide,	O
15	in	O
16	single	O
17	colors	O
18	or	O
19	in	O
20	mixture	O
21	that	O
22	includes	O
23	scarlet,	O
24	yellow	O
25	and	O
26	orange	O
27	and	O
28	pastel	O
29	shades	O
0		
1	Z11	O
2	H12–1	O
0		
1	tulipa	O
2	Jewel	O
3	Series,	O
4	illus	O
0		
1	tulipa	O
2	majus	O
3	(Indian	O
4	cress,	O
5	Nasturtium)	O
0		
1	Fast-growing,	O
2	bushy	O
3	annual	O
0		
1	H	O
2	3–10ft	O
3	(1–3m),	O
4	S	O
5	5–15ft	O
6	(1	O
0		
1	Has	O
2	rounded	O
3	to	O
4	kidney-shaped,	O
5	wavy-margined,	O
6	pale	O
7	green	O
8	leaves	O
0		
1	From	O
2	summer	O
3	to	O
4	fall	O
5	bears	O
6	trumpet-shaped,	O
7	long-spurred,	O
8	red,	O
9	orange	O
10	or	O
11	yellow	O
12	flowers,	O
13	2–21/2in	O
14	(5–6cm)	O
15	wide	O
0		
1	Many	O
2	cultivars	O
3	often	O
4	attributed	O
5	to	O
6	tulipa	O
7	majus,	O
8	and	O
9	with	O
10	similar	O
11	characteristics	O
12	to	O
13	the	O
14	species,	O
15	are	O
16	of	O
17	hybrid	O
18	origin,	O
19	and	O
20	are	O
21	described	O
22	in	O
23	this	O
24	book	O
25	under	O
26	their	O
27	cultivar	O
28	names	O
0		
1	Z11	O
2	H12–1	O
0		
1	Alaska	O
2	Series,	O
3	illus	O
0		
1	‘Hermine	O
2	Grashoff’,	O
3	illus	O
0		
1	tulipa	O
2	‘Peach	O
3	Melba’	O
0		
1	Fast-growing,	O
2	bushy	O
3	annual	O
0		
1	H	O
2	to	O
3	18in	O
4	(45cm),	O
5	S	O
6	12in	O
7	(30cm)	O
0		
1	Bears	O
2	rounded,	O
3	mid-green	O
4	leaves	O
0		
1	Trumpetshaped,	O
2	spurred,	O
3	scarlet-blotched,	O
4	pale	O
5	yellow	O
6	flowers,	O
7	2in	O
8	(5cm)	O
9	wide,	O
10	are	O
11	produced	O
12	from	O
13	early	O
14	summer	O
15	to	O
16	early	O
17	fall	O
0		
1	Z11	O
2	H12–1	O
0		
1	tulipa	O
2	peregrinum,	O
3	syn	O
0		
1	tulipa	O
2	canariense	O
3	(Canary	O
4	creeper)	O
0		
1	Herbaceous,	O
2	leaf-stalk	O
3	climber,	O
4	best	O
5	grown	O
6	as	O
7	an	O
8	annual	O
9	in	O
10	cool	O
11	areas	O
0		
1	H	O
2	to	O
3	6ft	O
4	(2m)	O
0		
1	Gray-green	O
2	leaves	O
3	have	O
4	5	O
5	broad	O
6	lobes	O
0		
1	Small,	O
2	bright	O
3	yellow	O
4	flowers,	O
5	the	O
6	2	O
7	upper	O
8	petals	O
9	much	O
10	larger	O
11	and	O
12	fringed,	O
13	are	O
14	borne	O
15	from	O
16	summer	O
17	until	O
18	first	O
19	frosts	O
0		
1	Z10–11	O
2	H12–1	O
0		
1	tulipa	O
2	polyphyllum,	O
3	illus	O
0		
1	tulipa	O
2	speciosum,	O
3	illus	O
0		
1	tulipa	O
2	tricolor	O
0		
1	See	O
2	tulipa	O
3	tricolorum	O
0		
1	tulipa	O
2	tricolorum,	O
3	syn	O
0		
1	tulipa	O
2	tricolor,	O
3	illus	O
0		
1	tulipa	O
2	tuberosum	O
0		
1	Herbaceous,	O
2	tuberousrooted,	O
3	leaf-stalk	O
4	climber	O
0		
1	H	O
2	6–10ft	O
3	(2–3m)	O
0		
1	Grayish-green	O
2	leaves	O
3	have	O
4	3–5	O
5	lobes	O
0		
1	From	O
2	mid-summer	O
3	to	O
4	late	O
5	fall	O
6	produces	O
7	cupshaped,	O
8	long-spurred,	O
9	orange-yellow	O
10	flowers,	O
11	with	O
12	orange-red	O
13	sepals	O
0		
1	Z8–15	O
2	H12–8	O
0		
1	lineamaculatum	O
2	‘Ken	O
3	Aslet’,	O
4	illus	O
0		
1	tulipa	O
2	Whirlybird	O
3	Series	O
0		
1	Fast-growing,	O
2	bushy	O
3	annuals	O
0		
1	H	O
2	10in	O
3	(25cm),	O
4	S	O
5	14in	O
6	(35cm)	O
0		
1	Have	O
2	rounded,	O
3	mid-green	O
4	leaves	O
0		
1	Trumpet-shaped,	O
2	spurred,	O
3	single	O
4	to	O
5	semidouble	O
6	flowers,	O
7	2in	O
8	(5cm)	O
9	wide,	O
10	are	O
11	borne	O
12	in	O
13	mixture	O
14	or	O
15	in	O
16	single	O
17	colors	O
18	from	O
19	early	O
20	summer	O
21	to	O
22	early	O
23	fall	O
0		
1	Z11	O
2	H12–1	O
0		
1	TSUGA	O
2	PINACEAE	O
3	See	O
4	also	O
5	CONIFERS	O
0		
1	tsuga	O
2	canadensis,	O
3	illus	O
0		
1	Z4–8	O
2	H8–1	O
0		
1	‘Aurea’	O
2	is	O
3	a	O
4	broadly	O
5	conical	O
6	conifer,	O
7	often	O
8	with	O
9	several	O
10	stems	O
0		
1	H	O
2	15ft	O
3	(5m)	O
4	or	O
5	more,	O
6	S	O
7	6–10ft	O
8	(2–3m)	O
0		
1	Shoots	O
2	are	O
3	pale	O
4	gray	O
5	with	O
6	spirally-arranged,	O
7	needlelike,	O
8	flattened	O
9	leaves,	O
10	golden-yellow	O
11	when	O
12	young,	O
13	aging	O
14	to	O
15	green	O
16	in	O
17	second	O
18	year;	O
19	those	O
20	along	O
21	top	O
22	are	O
23	inverted	O
24	to	O
25	show	O
26	silver	O
27	bands	O
0		
1	Has	O
2	ovoid,	O
3	light	O
4	brown	O
5	cones	O
0		
1	‘Bennett’,	O
2	H	O
3	3–6ft	O
4	(1–2m),	O
5	S	O
6	6ft	O
7	(2m),	O
8	is	O
9	a	O
10	compact,	O
11	dwarf	O
12	form	O
13	with	O
14	arching	O
15	branches	O
16	and	O
17	nest-shaped,	O
18	central	O
19	depression	O
0		
1	‘Pendula’,	O
2	syn	O
0		
1	tsuga	B
2	canadensis	I
3	f	O
0		
1	pendula,	O
2	H	O
3	and	O
4	S	O
5	10–15ft	O
6	(3–5m),	O
7	has	O
8	weeping	O
9	branches	O
10	that	O
11	may	O
12	be	O
13	trained	O
14	to	O
15	create	O
16	a	O
17	dome;	O
18	if	O
19	left	O
20	to	O
21	spread	O
22	at	O
23	ground	O
24	level,	O
25	H	O
26	20in	O
27	(50cm),	O
28	S	O
29	6–15ft	O
30	(2–5m)	O
0		
1	tsuga	O
2	caroliniana	O
3	(Carolina	O
4	hemlock)	O
0		
1	Conifer	O
2	with	O
3	a	O
4	conical	O
5	or	O
6	ovoid	O
7	crown	O
0		
1	H	O
2	30–50ft	O
3	(10–15m),	O
4	S	O
5	15–25ft	O
6	(5–8m)	O
0		
1	Red-brown	O
2	shoots	O
3	produce	O
4	spirally-set,	O
5	needlelike,	O
6	flattened,	O
7	glossy,	O
8	dark	O
9	green	O
10	leaves	O
0		
1	Bears	O
2	ovoid,	O
3	green	O
4	cones,	O
5	ripening	O
6	to	O
7	brown	O
0		
1	Z3–8	O
2	H7–3	O
0		
1	tsuga	O
2	diversifolia	O
3	(Northern	O
4	Japanese	O
5	hemlock)	O
0		
1	Conifer	O
2	with	O
3	a	O
4	broad,	O
5	dense	O
6	crown	O
0		
1	H	O
2	30–50ft	O
3	(10–15m),	O
4	S	O
5	25–40ft	O
6	(8–12m)	O
0		
1	Has	O
2	orange	O
3	shoots	O
4	and	O
5	needlelike,	O
6	flattened,	O
7	glossy,	O
8	deep	O
9	green	O
10	leaves,	O
11	banded	O
12	with	O
13	white	O
14	beneath,	O
15	that	O
16	are	O
17	spirally	O
18	set	O
0		
1	Ovoid	O
2	cones	O
3	are	O
4	dark	O
5	brown	O
0		
1	Z6–8	O
2	H8–6	O
0		
1	tsuga	B
2	heterophylla	I
3	(Western	O
4	hemlock)	O
0		
1	Vigorous,	O
2	conical	O
3	conifer	O
4	with	O
5	drooping	O
6	branchlets	O
0		
1	H	O
2	70–100ft	O
3	(20–30m),	O
4	S	O
5	25–30ft	O
6	(8–10m)	O
0		
1	Gray	O
2	shoots	O
3	bear	O
4	spirally-set,	O
5	needlelike,	O
6	flattened,	O
7	dark	O
8	green	O
9	leaves,	O
10	with	O
11	silvery	O
12	bands	O
13	beneath	O
0		
1	Green	O
2	cones	O
3	ripen	O
4	dark	O
5	brown	O
0		
1	Z6–8	O
2	H8–6	O
0		
1	tsuga	B
2	mertensiana	I
0		
1	Narrowly	O
2	conical	O
3	conifer	O
4	with	O
5	short,	O
6	horizontal	O
7	branches	O
0		
1	H	O
2	25–50ft	O
3	(8–15m),	O
4	S	O
5	10–20ft	O
6	(3–6m)	O
0		
1	Red-brown	O
2	shoots	O
3	bear	O
4	needlelike,	O
5	flattened,	O
6	glaucous	O
7	blue-green	O
8	or	O
9	gray-green	O
10	leaves,	O
11	spirally	O
12	arranged	O
0		
1	Cones	O
2	are	O
3	cylindrical	O
4	and	O
5	yellowgreen	O
6	to	O
7	purple,	O
8	ripening	O
9	to	O
10	dark	O
11	brown	O
0		
1	Z6–8	O
2	H8–6	O
0		
1	‘Glauca’,	O
2	illus	O
0		
1	tsuga	O
2	sieboldii	O
3	(Southern	O
4	Japanese	O
5	hemlock)	O
0		
1	Broadly	O
2	conical	O
3	conifer	O
0		
1	H	O
2	50ft	O
3	(15m),	O
4	S	O
5	25–30ft	O
6	(8–10m)	O
0		
1	Has	O
2	glossy,	O
3	buff	O
4	shoots	O
5	that	O
6	bear	O
7	needlelike,	O
8	flattened,	O
9	lustrous,	O
10	dark	O
11	green	O
12	leaves,	O
13	set	O
14	spirally	O
0		
1	Cones	O
2	are	O
3	ovoid	O
4	and	O
5	dark	O
6	brown	O
0		
1	Z6–8	O
2	H8–6	O
0		
1	TSUSIOPHYLLUM	O
2	ERICACEAE	O
3	Genus	O
4	of	O
5	one	O
6	species	O
7	of	O
8	semievergreen	O
9	shrub,	O
10	grown	O
11	for	O
12	its	O
13	flowers	O
0		
1	Is	O
2	similar	O
3	to	O
4	Rhododendron	O
5	and	O
6	is	O
7	suitable	O
8	for	O
9	rock	O
10	gardens	O
11	and	O
12	peat	O
13	beds	O
0		
1	Requires	O
2	partial	O
3	shade	O
4	and	O
5	well-drained,	O
6	peaty,	O
7	sandy	O
8	soil	O
0		
1	Propagate	O
2	by	O
3	softwood	O
4	cuttings	O
5	in	O
6	spring	O
7	or	O
8	early	O
9	summer	O
10	or	O
11	by	O
12	seed	O
13	in	O
14	fall	O
15	or	O
16	spring	O
0		
1	tsusiophyllum	O
2	tanakae	O
0		
1	Semievergreen,	O
2	spreading	O
3	shrub	O
0		
1	H	O
2	6in	O
3	(15cm)	O
4	or	O
5	more,	O
6	S	O
7	10in	O
8	(25cm)	O
0		
1	Twiggy,	O
2	branched	O
3	stems	O
4	bear	O
5	tiny,	O
6	narrowly	O
7	oval,	O
8	hairy	O
9	leaves	O
0		
1	In	O
2	early	O
3	summer	O
4	produces	O
5	small,	O
6	tubular,	O
7	white	O
8	or	O
9	pinkish-white	O
10	flowers	O
11	at	O
12	stem	O
13	tips	O
0		
1	Z6–8	O
2	H8–6	O
0		
1	CISTACEAE	O
2	Genus	O
3	of	O
4	annuals,	O
5	grown	O
6	for	O
7	their	O
8	shallowly	O
9	cup-shaped	O
10	flowers	O
0		
1	Requires	O
2	sun	O
3	and	O
4	very	O
5	well-drained	O
6	soil	O
0		
1	Propagate	O
2	by	O
3	seed	O
4	in	O
5	spring	O
0		
1	tsusiophyllum	O
2	guttata,	O
3	syn	O
0		
1	Helianthemum	O
2	guttatum	O
0		
1	Moderately	O
2	fast-growing,	O
3	upright,	O
4	branching	O
5	annual	O
0		
1	H	O
2	and	O
3	S	O
4	4–12in	O
5	(10–30cm)	O
0		
1	Has	O
2	lance-shaped,	O
3	hairy,	O
4	mid-green	O
5	leaves	O
0		
1	In	O
2	summer	O
3	produces	O
4	yellow	O
5	flowers,	O
6	sometimes	O
7	red-spotted	O
8	at	O
9	base	O
10	of	O
11	petals,	O
12	that	O
13	look	O
14	like	O
15	small,	O
16	single	O
17	roses	O
0		
1	TULBAGHIA	O
2	LILIACEAE/ALLIACEAE	O
3	Genus	O
4	of	O
5	clump-forming,	O
6	mainly	O
7	deciduous,	O
8	sometimes	O
9	semievergreen,	O
10	rhizomatous	O
11	or	O
12	bulbous	O
13	perennials	O
0		
1	Needs	O
2	full	O
3	sun	O
4	and	O
5	well-drained	O
6	soil	O
0		
1	Propagate	O
2	by	O
3	division	O
4	or	O
5	seed	O
6	in	O
7	spring	O
0		
1	tulbaghia	O
2	fragrans	O
0		
1	See	O
2	tulbaghia	B
3	simmleri	I
0		
1	tulbaghia	O
2	natalensis	O
0		
1	Semievergreen,	O
2	clumpforming	O
3	perennial	O
0		
1	H	O
2	5in	O
3	(12cm),	O
4	S	O
5	4in	O
6	(10cm)	O
0		
1	In	O
2	mid-summer,	O
3	umbels	O
4	of	O
5	delicately	O
6	fragrant,	O
7	tubular,	O
8	yellowcentered,	O
9	white	O
10	flowers,	O
11	with	O
12	spreading	O
13	petal	O
14	lobes,	O
15	are	O
16	produced	O
17	above	O
18	fine,	O
19	grasslike,	O
20	mid-green	O
21	foliage	O
0		
1	Z7–9	O
2	H9–7	O
0		
1	tulbaghia	O
2	pulchella	O
0		
1	See	O
2	tulbaghia	B
3	simmleri	I
0		
1	tulbaghia	O
2	simmleri,	O
3	syn	O
0		
1	tulbaghia	O
2	fragrans,	O
3	tulbaghia	O
4	pulchella,	O
5	tulbaghia	O
6	simmieri,	O
7	illus	O
0		
1	tulbaghia	O
2	violacea,	O
3	illus	O
0		
1	TULIPA	O
2	LILIACEAE	O
3	Genus	O
4	of	O
5	mainly	O
6	spring-flowering	O
7	bulbs,	O
8	grown	O
9	for	O
10	their	O
11	bright,	O
12	upward-facing	O
13	flowers	O
0		
1	Each	O
2	bulb	O
3	produces	O
4	a	O
5	few	O
6	linear	O
7	to	O
8	lance-shaped,	O
9	green	O
10	or	O
11	gray-green	O
12	leaves	O
13	on	O
14	the	O
15	stem	O
0		
1	Flowers	O
2	bear	O
3	6	O
4	usually	O
5	pointed	O
6	petals	O
7	(botanically	O
8	known	O
9	as	O
10	perianth	O
11	segments)	O
12	and	O
13	6	O
14	stamens,	O
15	singly,	O
16	unless	O
17	otherwise	O
18	stated	O
19	below	O
0		
1	Each	O
2	plant	O
3	has	O
4	a	O
5	spread	O
6	of	O
7	up	O
8	to	O
9	8in	O
10	(20cm)	O
0		
1	Requires	O
2	sun	O
3	and	O
4	well-drained	O
5	soil	O
6	and	O
7	appreciates	O
8	a	O
9	summer	O
10	baking;	O
11	in	O
12	cool,	O
13	wet	O
14	areas,	O
15	bulbs	O
16	may	O
17	be	O
18	lifted,	O
19	when	O
20	the	O
21	leaves	O
22	have	O
23	died	O
24	down,	O
25	and	O
26	stored	O
27	in	O
28	a	O
29	dry	O
30	place	O
31	for	O
32	replanting	O
33	in	O
34	fall	O
0		
1	Propagate	O
2	by	O
3	division	O
4	of	O
5	bulbs	O
6	in	O
7	fall	O
8	or,	O
9	for	O
10	species,	O
11	by	O
12	seed	O
13	in	O
14	spring	O
15	or	O
16	fall	O
0		
1	T	O
2	If	O
3	ingested,	O
4	all	O
5	parts	O
6	may	O
7	cause	O
8	mild	O
9	stomach	O
10	upset,	O
11	and	O
12	contact	O
13	with	O
14	any	O
15	part	O
16	may	O
17	aggravate	O
18	skin	O
19	allergies	O
0		
1	See	O
2	also	O
3	feature	O
4	panel	O
5	pp	O
0		
1	Horticulturally,	O
2	tulips	O
3	are	O
4	grouped	O
5	into	O
6	the	O
7	following	O
8	divisions	O
0		
1	Single	O
2	Early	O
3	Group	O
4	(Div	O
0		
1	1)—has	O
2	cupshaped,	O
3	single,	O
4	white	O
5	to	O
6	dark	O
7	purple	O
8	flowers,	O
9	to	O
10	3in	O
11	(7cm)	O
12	across,	O
13	often	O
14	margined,	O
15	“flamed”	O
16	or	O
17	flecked	O
18	with	O
19	a	O
20	contrasting	O
21	color,	O
22	from	O
23	early	O
24	to	O
25	mid-spring	O
0		
1	H	O
2	6–18in	O
3	(15–45cm)	O
0		
1	Double	O
2	Early	O
3	Group	O
4	(Div	O
0		
1	2)—has	O
2	bowlshaped,	O
3	fully	O
4	double,	O
5	dark	O
6	red	O
7	to	O
8	yellow	O
9	or	O
10	white	O
11	flowers,	O
12	to	O
13	3in	O
14	(8cm)	O
15	across,	O
16	often	O
17	margined	O
18	or	O
19	flecked	O
20	with	O
21	another	O
22	color,	O
23	borne	O
24	in	O
25	mid-spring	O
0		
1	H	O
2	12–16in	O
3	(30–40cm)	O
0		
1	Triumph	O
2	Group	O
3	(Div	O
0		
1	3)—sturdy	O
2	stems	O
3	bear	O
4	cup-shaped,	O
5	single	O
6	flowers,	O
7	to	O
8	21⁄2in	O
9	(6cm)	O
10	across,	O
11	in	O
12	a	O
13	range	O
14	of	O
15	colors	O
16	and	O
17	often	O
18	margined	O
19	or	O
20	flecked	O
21	with	O
22	a	O
23	contrasting	O
24	color,	O
25	in	O
26	mid-	O
27	and	O
28	late	O
29	spring	O
0		
1	H	O
2	14–24in	O
3	(35–60cm)	O
0		
1	Darwin	O
2	Hybrid	O
3	Group	O
4	(Div	O
0		
1	4)—has	O
2	egg-shaped,	O
3	single	O
4	flowers,	O
5	to	O
6	3in	O
7	(7cm)	O
8	across,	O
9	in	O
10	a	O
11	range	O
12	of	O
13	colors	O
14	and	O
15	usually	O
16	flushed,	O
17	“flamed”	O
18	or	O
19	margined	O
20	with	O
21	a	O
22	different	O
23	color	O
24	and	O
25	often	O
26	with	O
27	contrasting	O
28	bases,	O
29	from	O
30	mid-	O
31	to	O
32	late	O
33	spring	O
0		
1	H	O
2	20–28in	O
3	(50–70cm)	O
0		
1	Single	O
2	Late	O
3	Group	O
4	including	O
5	Cottage	O
6	and	O
7	Darwin	O
8	Hybrids	O
9	(Div	O
0		
1	5)—has	O
2	cup-	O
3	or	O
4	goblet-shaped,	O
5	single	O
6	flowers,	O
7	sometimes	O
8	several	O
9	to	O
10	a	O
11	stem,	O
12	in	O
13	white	O
14	to	O
15	yellow,	O
16	pink,	O
17	red	O
18	or	O
19	almost	O
20	black,	O
21	often	O
22	with	O
23	contrasting	O
24	margins,	O
25	in	O
26	late	O
27	spring	O
0		
1	H	O
2	18–30in	O
3	(45–75cm)	O
0		
1	Lily-flowered	O
2	Group	O
3	(Div	O
0		
1	6)—strong	O
2	stems	O
3	bear	O
4	goblet-shaped,	O
5	single	O
6	flowers,	O
7	to	O
8	3in	O
9	(8cm)	O
10	across,	O
11	with	O
12	reflexed,	O
13	pointed	O
14	petal	O
15	tips	O
16	and	O
17	sometimes	O
18	margined,	O
19	“flamed”	O
20	or	O
21	flushed	O
22	with	O
23	a	O
24	contrasting	O
25	color,	O
26	in	O
27	late	O
28	spring	O
0		
1	H	O
2	18–26in	O
3	(45–65cm)	O
0		
1	Fringed	O
2	Group	O
3	(Div	O
0		
1	7)—flowers	O
2	are	O
3	similar	O
4	to	O
5	those	O
6	in	O
7	Div	O
0		
1	6,	O
2	but	O
3	have	O
4	fringed	O
5	petals	O
0		
1	H	O
2	14–26in	O
3	(35–65cm)	O
0		
1	Viridiflora	O
2	Group	O
3	(Div	O
0		
1	8)—has	O
2	cup-	O
3	or	O
4	almost	O
5	closed	O
6	bowl-shaped,	O
7	single	O
8	flowers,	O
9	to	O
10	3in	O
11	(8cm)	O
12	across,	O
13	sometimes	O
14	entirely	O
15	green,	O
16	margined	O
17	with	O
18	another	O
19	color,	O
20	or	O
21	white	O
22	to	O
23	yellow,	O
24	red	O
25	or	O
26	purple,	O
27	“flamed”	O
28	or	O
29	striped	O
30	green,	O
31	with	O
32	contrasting	O
33	centers,	O
34	borne	O
35	in	O
36	late	O
37	spring	O
0		
1	H	O
2	16–22in	O
3	(40–55cm)	O
0		
1	Rembrandt	O
2	Group	O
3	(Div	O
0		
1	9)—comprises	O
2	mostly	O
3	very	O
4	old	O
5	cultivars,	O
6	similar	O
7	to	O
8	Div	O
0		
1	6,	O
2	but	O
3	has	O
4	colors	O
5	“broken”	O
6	into	O
7	striped	O
8	or	O
9	feathered	O
10	patterns	O
11	owing	O
12	to	O
13	virus	O
0		
1	Flowers	O
2	in	O
3	late	O
4	spring	O
0		
1	H	O
2	18–26in	O
3	(45–65cm)	O
0		
1	Parrot	O
2	Group	O
3	(Div	O
0		
1	10)—has	O
2	cup-shaped,	O
3	single,	O
4	white	O
5	to	O
6	pink	O
7	or	O
8	violet-blue	O
9	flowers,	O
10	to	O
11	4in	O
12	(10cm)	O
13	across,	O
14	often	O
15	unevenly	O
16	striped	O
17	with	O
18	different	O
19	colors,	O
20	including	O
21	green,	O
22	borne	O
23	in	O
24	late	O
25	spring	O
0		
1	Petals	O
2	are	O
3	finely	O
4	and	O
5	irregularly	O
6	cut	O
0		
1	H	O
2	14–26in	O
3	(35–65cm)	O
0		
1	Double	O
2	Late	O
3	Group	O
4	(peony-flowered)	O
5	(Div	O
0		
1	11)—has	O
2	bowl-shaped,	O
3	fully	O
4	double	O
5	flowers,	O
6	to	O
7	5in	O
8	(12cm)	O
9	across,	O
10	in	O
11	white	O
12	to	O
13	purple,	O
14	sometimes	O
15	margined	O
16	or	O
17	“flamed”	O
18	in	O
19	a	O
20	different	O
21	color,	O
22	borne	O
23	in	O
24	late	O
25	spring	O
0		
1	H	O
2	14–24in	O
3	(35–60cm)	O
0		
1	Kaufmanniana	O
2	Group	O
3	(Div	O
0		
1	12)—	O
2	comprises	O
3	tulipa	O
4	kauffmanniana	O
5	and	O
6	hybrids	O
7	and	O
8	has	O
9	bowl-shaped,	O
10	single	O
11	flowers,	O
12	3–4in	O
13	(8–10cm)	O
14	across,	O
15	frequently	O
16	multicolored	O
17	and	O
18	usually	O
19	with	O
20	distinctively	O
21	colored	O
22	bases,	O
23	in	O
24	early	O
25	or	O
26	mid-spring	O
0		
1	Leaves	O
2	are	O
3	sometimes	O
4	marked	O
5	bronze,	O
6	red	O
7	or	O
8	purple	O
0		
1	H	O
2	6–12in	O
3	(15–30cm)	O
0		
1	Fosteriana	O
2	Group	O
3	(Div	O
0		
1	13)—comprises	O
2	tulipa	O
3	fosteriana	O
4	and	O
5	hybrids	O
6	and	O
7	has	O
8	bowlshaped,	O
9	single	O
10	flowers,	O
11	to	O
12	5in	O
13	(12cm)	O
14	across,	O
15	in	O
16	white	O
17	to	O
18	yellow	O
19	or	O
20	dark	O
21	red,	O
22	often	O
23	margined	O
24	or	O
25	“flamed”	O
26	in	O
27	another	O
28	color	O
29	and	O
30	with	O
31	contrasting	O
32	bases,	O
33	borne	O
34	in	O
35	mid-spring	O
0		
1	Leaves	O
2	are	O
3	sometimes	O
4	marked	O
5	red-purple	O
0		
1	H	O
2	8–26in	O
3	(20–65cm)	O
0		
1	Greigii	O
2	Group	O
3	(Div	O
0		
1	14)—comprises	O
2	tulipa	O
3	greigii	O
4	and	O
5	hybrids	O
6	and	O
7	has	O
8	bowl-shaped,	O
9	single,	O
10	yellow	O
11	to	O
12	red	O
13	flowers,	O
14	to	O
15	4in	O
16	(10cm)	O
17	across,	O
18	sometimes	O
19	“flamed”	O
20	or	O
21	margined	O
22	in	O
23	a	O
24	different	O
25	color	O
26	and	O
27	with	O
28	contrasting	O
29	bases,	O
30	borne	O
31	in	O
32	early	O
33	or	O
34	mid-spring	O
0		
1	Bluegreen	O
2	leaves	O
3	are	O
4	generally	O
5	wavy-margined	O
6	and	O
7	always	O
8	marked	O
9	dark	O
10	bluish-maroon	O
0		
1	H	O
2	6–12in	O
3	(15–30cm)	O
0		
1	Miscellaneous	O
2	Group	O
3	(Div	O
0		
1	15)—	O
2	comprises	O
3	all	O
4	species	O
5	and	O
6	hybrids	O
7	not	O
8	included	O
9	in	O
10	other	O
11	divisions	O
0		
1	Flowers	O
2	are	O
3	produced	O
4	from	O
5	late	O
6	winter	O
7	to	O
8	late	O
9	spring	O
0		
1	tulipa	O
2	‘Abu	O
3	Hassan’	O
4	Div	O
0		
1	3,	O
2	illus	O
0		
1	Mid-	O
2	to	O
3	late	O
4	spring-flowering	O
5	bulb	O
0		
1	H	O
2	20in	O
3	(50cm)	O
0		
1	Produces	O
2	cardinal-red	O
3	flowers	O
4	with	O
5	pinkishred	O
6	stripes	O
7	and	O
8	yellow	O
9	edges	O
0		
1	Z3–8	O
2	H8–1	O
0		
1	tulipa	O
2	acuminata	O
3	(Horned	O
4	tulip)	O
5	Div	O
0		
1	15,	O
2	illus	O
0		
1	Mid-spring-flowering	O
2	bulb	O
0		
1	H	O
2	12–18in	O
3	(30–45cm)	O
0		
1	Flowers	O
2	are	O
3	3–5in	O
4	(7–13cm)	O
5	long,	O
6	with	O
7	long-pointed,	O
8	tapered,	O
9	pale	O
10	red	O
11	or	O
12	yellow	O
13	petals,	O
14	often	O
15	tinged	O
16	with	O
17	red	O
18	or	O
19	green	O
20	outside	O
0		
1	Z3–8	O
2	H8–1	O
0		
1	TULIPA	O
2	tulipa	O
3	‘Ad	O
4	Rem’	O
5	Div	O
0		
1	Mid-	O
2	to	O
3	late	O
4	springflowering	O
5	bulb	O
0		
1	H	O
2	24in	O
3	(60cm)	O
0		
1	Flowers	O
2	are	O
3	scarlet	O
4	with	O
5	black	O
6	bases	O
7	and	O
8	yellow	O
9	margins	O
0		
1	Anthers	O
2	are	O
3	yellow	O
0		
1	Z3–8	O
2	H8–1	O
0		
1	tulipa	O
2	aitchisonii	O
0		
1	See	O
2	tulipa	O
3	clusiana	O
0		
1	tulipa	O
2	‘Albert	O
3	Heijn’	O
4	Div	O
0		
1	13,	O
2	illus	O
0		
1	Early	O
2	spring-flowering	O
3	bulb	O
0		
1	H	O
2	14in	O
3	(35cm)	O
0		
1	Bears	O
2	deep	O
3	rose-pink	O
4	flowers	O
5	with	O
6	purple	O
7	sheen	O
8	and	O
9	paler	O
10	pink	O
11	edges	O
0		
1	Z3–8	O
2	H8–1	O
0		
1	tulipa	O
2	‘Ancilla’	O
3	Div	O
0		
1	Early	O
2	spring-flowering	O
3	bulb	O
0		
1	H	O
2	6in	O
3	(15cm)	O
0		
1	Flowers	O
2	are	O
3	pink	O
4	and	O
5	reddish	O
6	outside,	O
7	white	O
8	inside,	O
9	with	O
10	central,	O
11	red	O
12	ring	O
0		
1	Z3–8	O
2	H8–1	O
0		
1	tulipa	O
2	‘Angélique’	O
3	Div	O
0		
1	Late	O
2	springflowering	O
3	bulb	O
0		
1	H	O
2	16in	O
3	(40cm)	O
0		
1	Delicately	O
2	scented,	O
3	double,	O
4	pale	O
5	pink	O
6	flowers	O
7	deepen	O
8	with	O
9	age	O
0		
1	Each	O
2	petal	O
3	has	O
4	paler	O
5	streaks	O
6	and	O
7	lighter	O
8	margin	O
0		
1	Is	O
2	good	O
3	for	O
4	bedding	O
0		
1	Z3–8	O
2	H8–1	O
0		
1	tulipa	O
2	‘Apeldoorn’s	O
3	Elite’	O
4	Div	O
0		
1	4,	O
2	illus	O
0		
1	Mid-	O
2	to	O
3	late	O
4	spring-flowering	O
5	bulb	O
0		
1	H	O
2	24in	O
3	(60cm)	O
0		
1	Has	O
2	buttercup-yellow	O
3	flowers	O
4	feathered	O
5	with	O
